Title,reviews,stars
New customer,Outstanding. Efficient.  Well Done.,5
The agent that worked with me was very…,Quick efficient service,5
Jose Was very courteous and stayed on…,"The young man ""Bruce"" that helped me thru the trouble I was having logging in and sending verification thru the computer was Super patient with me and oh so Helpful. Made my call easy . Thank you.",5
Marlene is the only reason I trust MTC,My experience was quick and easy. Very helpful.,4
Haven't received anything.,Too many steps to gain online access to the account.  I understand that security is very important but the steps should take less time to accomplish the task.,5
Satisfied!!,The representive I spoke with from Millennium was very helpful and answered all of my questions,5
"Lily was extremely helpful and kind,she…",Failed to answer my questions.  Put me on hold for a long time to talk to another agent because she couldn't figure it out.,5
Very helpful with my account thank you…,I appreciate you for taking the time to reach me.  The funds that I have acquired in working at Hancock Fabrics wereong forgotten.  These funds will help in my retirement.  The associate that helped me obtain my log in and get the information on my account was very helpful.,5
A pleasant experience,The representative I spoke to made it easy for me to accomplish what I  called for.  It was easy and painless and I was very pleased.,5
Online site was so easy to navigate.,the person that helped me was nice and had a great costumer service,5
It was a great experience dealing with…,Thank you for allowing me to trust in you,5
Good communications!,"The agent that helped me update my payment info, was very helpful, super friendly and made my overall process, an amazing experience.",5
Millenium Trust was great,Everything about working with this company to find my account and transfer funds was so easy. I am very happy with how easy it was to navigate their website and how efficient and useful their automated phone system was. I was genuinely impressed and satisfied.,5
Site is easily navigated,Service was great. Request was an easy process & it was a quick turn around time which i appreciate.,5
The gentleman who assisted was awesome,"Hello there, the rep was very patient and helpful to get me access to my account and sort everything out.  Thank you,",5
Blessed,Great experience! Agent on the phone was very helpful and got everything taken care of for me.,5
On line simple and easy to use,"All kinds of fees, A fee for everything... Terrible!",5
Simple and intuitive site,Great customer service.  Always respond quickly.,5
Super helpful,The agent I spoke with on the phone was very professional and helpful in assisting me with my account.  I received my funds within 48 hours which beat the projected time frame.,5
A GENUINE EXPERIENCE,Very accomodating patient and informed,5
Efficient,Haven't received card and it's been 10 days.They said 5  to 10 days,5
Good,I never received notice that Fidelity was going to move my funds to Millennium. I haven’t been able to see my funds but it seems that Millenium sold my mutual funds in June in the Bear Market!!Who gave those instructions? Those funds should have transferred in kind. If they didn’t I will have to seek restitution,4
I forgot her name,"The person who helped me out was very helpful and patient. Thanks,Mary Black",5
Was a easy process.,"Service was impeccable. I was given all information needed prior since my account was transferred over by a previous employer, once I was in the site it was easy to update my info and withdrawal my funds. Thank you for your amazing service.",5
The link provided by MT did not work well for  my experience.  However  the customer  service  Representative  was very helpful  in providing  the necessary  help I needed. Thanks.,Ward was very polite and answered my question!,4
The staff was so helpful and patient,I was supposed to get a link to finish uploading documents and I only got a link to a freaking survey.   Grrrr.,5
Knowledgeable Agent,"I called, the representative was knowledgeable.",5
Andre P,"I so appreciate the time the representative took to explain account creation, my options and the fees associated.  She was very kind and helpful.",5
The web-site sucked!!!,"I haven’t had too much interaction with Millennium Trust, I know my company switched to this corporation. I needed to transfer my funds to a different account as I got a new job. I submitted my distribution request and it was handled very quickly and professionally. During my time with Millennium I did not experience any problems such as hidden fees, I know my money was there and I left it till I needed it.",3
Helpful assistance,Amazing service,5
I needed to cash some part of my money,Very friendly and helpful customer service reps. Didn't realize my 401k had been sent to them. But I had no issues and was treated with politeness and generosity and answered every question I had,5
Very classy and easy to work with very…,My account funds were distributed quickly and accurately!!,5
My questions and answers were satisfied…,Was very easy to enroll when I withdraw my money next day it was on my bank account highly recommend.,5
Good support,"Very easy to get ahold of, great customer service thanks",5
Easy system to use,Very easy steps to follow.,4
Easy roll over of 401K plan,Went thru link to set up account. Will not allow me to enter my ss# so i cant access. Will not help me over the phone.,5
Millennium Website,Rep not helpful and when I mentioned I was having a hard time understanding him he became rude and dismissive!  I immediately lost trust in this transaction and cannot wait to have my funds transferred,5
Distribution,Thank you . Was good answer and helpful when I called ..I got the right information.,5
First time user of Millennium Trust…,The rep was nice and professional. She could relate to all my concerns.,5
Your website is very difficult to…,"Easy transaction, no need for too much work.",3
The person I spoke to was very helpful,The associate was very helpful and she has good knowledge,5
It was very easy to maneuver and answer…,It was easy to get on there website and withdrawl from my account.,5
Received unexpected emails about my account,It was very Smooth Experience,5
It was simple to request closing my…,The Millennium representative was very professional knowledgeable and helpful. She was able to address my questions promptly and resolve my concerns,3
The portal was easy to use,I won't know for sure Until I finish my issue. MT has been persistent where I have dropped the ball. I am very thankful for their help.,5
Very nice employees,your website sucks. Could not get help.  When I tried to access my account. It said not able to access.  Sucks,5
Millennium Trust Is Excellent!,The representative answered my question and provided me with how to follow up with next steps.,5
I don't have any complaints or…,"I was following the directions in the letter to create my account.  On the information web page the listed address needed a slight correction.  The page would not proceed to the next page.  I called to speak to a representative.  As they were looking onto the issue, I simply returned to the create account tab and I was able to complete the process.  The rep I was speaking with came back on and I was able to explain that I had the issue resolved.",4
Thanks to you all for assisting,Representative was rude at answering questions. I explained I do not know the process and need it help with it.,5
Excellent customer service,"I was charged over $200 for processing my 401k disbursement. They charged me the $100 which is my future year’s fee for handling, and $100 for closing my account since my disbursement was $2700 the balance of my 401k before taxes. They justified by saying I was late paying. So they took me coming and going. I have now paid a fee for next year AND I’ve paid for closing the account. I tried explaining too that I had sent a check to them and Hard Assets each at the same time. Hard Aseets received theirs fine but Millenium never cashed theirs. I asked Celina, my contact for this transaction, twice, for reconsideration of taking all of these fees, but she never responded. I think what they did is horrible. That’s why I give them a one.",5
Great and easy online experience,"Millennium Trust received a transfer of pension-related funds belonging to me about which they did not notify me over the past 10 years plus. The institution that provided the pension did not contact me either to indicate that they money would be transferred to Millennium Trust. Millennium Trust has been charging me a maintenance fee since receipt of my money. Upon learning about these funds, I contacted them ten days ago to initiate the process for transferring the money into a 401K. They instructed me to complete a form and wait for a follow up email from them to continue and conclude the transfer process. I have yet to receive anything from them (except for this comment request). Significantly, I also do not know whether or not they will refund the maintenance fees they extracted, because they did not bother to obtain an updated address for me. It seems that the process should not be so opaque and sloppy, and I am disappointed that with their fiduicary responsibility, they did not make any effort to contact me about my pension fund.",5
They were helpful and prompt when it…,"Kate ,was very helpful and answered all my questions.  She was a tremendous help ,very knowledgeable, courteous,  and friendly.",5
I would say it was easy to get help and…,Quick and easy withdrawal I appreciate your service!,5
Good,Was easy and gast,5
Everyone was very understanding,"My former employer's 401k went to these guys by surprise, which put this relationship off to a bad start. This was compounded by the circular references provided by the site's support platform, directing users to call a number, which then referred users back to the same website, where users were directed back to the phone number for support. The documentation provided in lieu of actual support is unclear and vague.",5
Customer Service,Easy to use and comprehensive,5
Very easy transition,My account was transferred over after my employment ended with another company. Agent was very helpful and patient with me step by step.,5
Very user friendly.,I had a good experience and they were helpful,5
Great service,only had one experience with this company,5
Great customer service,Thank you for your help for dic,5
Great job,"Unfortunately, I have been waiting for 10 days to get my transferred  funds into my account.I have not gotten much help from a customer support team, it’s been very frustrating.",5
Millennium Trust gained my trust,Angela was amazing! Extremely helpful!,5
Very easy to use and talk to,This is one of the easiest and most intuitive financial websites ive ever used used. A1!!,5
Handled my news very quick!,"Tried the website on my own at first, not as user friendly for me. I called and had a lady guide me through, and She solved all my issues. She really helped me and was Very polite.",4
Great to work with,Excellent customer service. My representative walked us thru the entire process,5
Girl I talked to was very nice and…,"I was not satisfied because my concerns were not met. I ended the call just were I started, lost and confused. Period.",5
Jared was super helpful and sweet and…,"Revised: Millenium trust made this right and removed the fees from this.Former company transferred IRA to them, just signing up so that I can withdraw funds to account gets a $30 ""Annual"" fee charge, then you get charged another $25 for closing the account.  Talk about being FEE Heavy....Companies should have to be required to get written authorization before ever moving any employees money at any point in time.  Not blanket consent, legitimate 30 days notice.",5
I found that the representative was…,Nicole was pleasant and kind.. my issue was solve right there,5
It was quick & easy to use the website…,Terrible experience! Charged me several fees! Not an easy process! Actually it was a real pain!,5
IRA Information,Sorry but inflation is hard on us working class. No help for us. Bills need to be paid.,4
I was hoping to have my payment…,Seems like everything is good so far. I still n,5
Online service was very easy to…,"The process was easy but however I’m still trying to figure out how my balance changed when I was told I would be able to cash out the full amount of my funds, I was charged like twice it seems.",5
Great experience,"Honest , and great servixe",5
The representative immediately sensed…,Great company. Easy process for any transaction. Thanks : ),5
Easy and Accessible website,"The person I spoke with was very helpful, but it took me a long time to get through as my problem did not fit the prompts.  As we were finishing, we were cut off.  I could hear the representative, but she could not hear me, so my problem has not been completely resolved.",5
My first time on here it won’t let me…,"The person I spoke to was pleasant at a 5 star level. However, I have not seen any favorable action taken on my request since -- a 0 star level. You do the math. Being pleasant is good for business. A non-action response is only shooting the business in the foot. Please take action on my request!",4
Thanks for the help,The lady I talked to was very helpful of the steps I need to take in order to make my decision.,5
Rapid connection to knowledgeable agent.,"Associate was friendly, professional, patient, and knowledgeable of the process.",5
Retirement Plan,the website was kind of tricky to navigate but the customer service line was helpful. Once I got started the process was better.,5
IRA account,"i cant login, getting server errors regaring oauth. the whole process seemed hinky and i didn't get a good feeling from their verification process (email my drivers license??).i'll be getting my money out asap.",4
The website requires is not friendly..,"Nicole was very helpful, polite and patient with me",4
This company is trustworthy and quick…,I tried to fix my 401 account through you and I’ve yet to hear back.,5
Customer service was outstanding.,Support staff was very attentive and responsive.,5
Excellent service.,Very patient with the customers excellent service,5
"The lady that help, did help me alot","The wait time wasn't long, the CS rep answered all my  questions when trying to get a distribution request and to provide docs for my new bank.  The process was easy following",5
Great,The 401K I had in there will help me do things later,5
Millennium Trust makes it easy to…,"A portion of my retirement account had been sent to Millennium Trust, because the carrier deemed the amount too small to bother with. Millennium Trust made it super easy to recover. Thank you!",5
This was helpful,The process to withdraw the IRA amount was easy and smooth,5
Excellent costumer service.,"It has taken about 2 years of back and forth to get my account transferred to ex spouse. He’s made calls and so have I. Paperwork has been completed and sent in and we are still working on it. After at least 4 calls, I was told last week I need to register the account and accept it so I can pull a statement and send it to him. First time I was told that. The attorney working on all of the assets transfers completed all the other ones within a few months and gave up on this one. No wonder. Ridiculous service",5
Awesome online system,Lady I worked with today was understanding of me not very good with computers she was kind patient and very knowledgeable about her job I thank her very much and the company for hiring the right person for the job,5
MTrust,The process was quick and easy and met all of my needs.,5
It was hard to get my distribution need…,"Easy to navigate website, very helpful!",3
Quick and easy,This was an unexpected surprise.  Thank you for making the process easy.  My money was in my checking account within minutes after completing the process.  There were no hoops to jump through and I really appreciated that.,5
Best experience I have ever had,It is extremely frustrating to have to use a computer to access my retirement savings plan. I would prefer to get quarterly statements mailed to me,5
Delayed,Easy to use!!!,3
Very professional and very helpful.,Thank you for your help.,5
Great service,I got this Ira when I left a company that I had a 401k with. I have not really messed with the account for years. So I logged in after years to see that my mo ey has gone down due to fees upon fees. This is not what I expected when I had my 401k put into this IRA. How can I get ready for retirement when the company is just going to continually fee my account down to nothing.,5
Prompt service,"I wanted to do a simple rollover electronically, instead I have to submit paperwork.. there is zero reason for this in 2022.  Also $30 paper statement fee is egregious, especially considering I was given paper statements as a default, I absolutely would have elected E-statements.  Also a $25 account closing fee.. no respectable  company charges this. Shameful.",5
Great company to work with.,The gentleman that helped me and my wife was very kind and knowledgeable. He helped with all of our needs and helped us better understand our options,5
Efficient,Seems like a great investment.  I needed the money for an emergency and I recieved it in a timely manner.  I will use you in the future,5
The most clear and concise information…,Fast and Easy!,5
Good customer service for a former client,I have had two phone calls the first one was with our financial advisor on a three-way call to allow documents to be sent via email to me second call was to say it was held up because there were two emails listed was told again I would get them within a 24 hour period and still haven’t received the paperwork via emailThere has been no communication as to what the holdup was my last conversation was on Wednesday the woman was very nice however still have not received documents very disheartening,5
Very helpful,Thank you for your quick quick services and appreciate the updates,5
Too confusing to use,employed was very knowledgeable,3
Disbursement,Filled out all the information and when I clicked the box to withdraw it wouldn’t let me process,5
Wet easy to understand,"Millennium bought out my 401k from my old job and then decided to start charging me for having my money. The process of rolling over to my current employers plan was not great and the website is not very user friendly.Edit:As a reply to Millenium below. Just because it's legal, doesn't mean it's ethical to touch my hard earned money. I entrusted this money to the previous 401k plan, not you. I don't agree with the practice. That being said, I'm happy someone reached out to me via a phone call to explain. I'll give 2 stars.",4
The lady that helped me the second time…,Super easy to get my money!,5
The website was easy to navigate and…,"Very helpful, five stars",5
Good,"The Rep.Mark exhibited excellent listening skills, as to what I needed. His professionalism and knowledge made the process outstanding. Mark made me feel that I was a valued customer.",5
Review,The agent was patient in guiding me to create my profile and set up my acc.,5
My transaction with Millennium was a…simple and easy transaction,Easy peasy. Was great to work with,5
Very capable and pleasant customer…,Very professional and understanding of all my questions and concerns. I appreciate all you help.,5
People good,Good to have for when ur old,4
Great company,Recently I have been in contact with support to better understand my options. They have been super helpful and informative. So far I really like Millennium!,5
very informative associate helped me.,My experience with Millennium Trust was excellent!,5
It was easy and fast,I’ve been trying to complete a roll over for over a year and MY money is still stuck in your accounts.,5
Customer Service was extremely helpful,great experience with millinium,5
Still not received  second email,Easy and accessible,3
My agent today was amazing,Very easy to take care of she was very pleasant on the phone and told me everything I needed to know,5
I really love how simple and efficient…,"The service was great, the person who helps me I think the name was Felipe. He was so nice,patience y helpful.",5
Good customer service,"Accessing information and doing what I needed to do was extremely easy and quick. I feel that doing everything was secure, which is very important to me.",5
Pleased  Earnestine Johnson,Amber was knowledgeable and went over every detail to make sure I was a satisfied customer. Giver her a raise!,5
Prompt and friendly service,Terrible communication - seems fraudulent,5
Helpful,Customer sevice was great,5
was able to get access to my funds…,"professional work, solved my problem fast, I received my fund in 3 days.",5
staff was very helpful did finish our request,Quick and efficient,5
Informative and Polite Phone Representative,Was easy to work with and fast return when I cashed out.,5
Alisha was very helpful,Well I was having trouble with the app.so I found a number and called and the lady helped me step by step through the process I needed help with. She said I have one more proses to do paperwork and then she gave me info I needed about what will happen. I'll give millennium a great review . Thank you                         W.R.S.,5
My experience os very good,People in charged was very helpful and answer all my questions.,5
Putting a POLICY in place for people who are HOMELESS!!!!!,Both employees that helped me out where great.,5
The person I spoke with was able to…help with my questions,Very helpful and fast service. Great customer service skills and excellent communicator.,5
"No wait time, quick resolution","Alison, Bruce and another fine gentlemen (I'm so sorry I am unable to recall your name) were all quick, kind and helpful in aiding me through the withdrawal process~",5
Friendly enough,The website is easy to navigate and I like that a lot.,4
Millenium Trust Bank,Your automated online process to transfer a retirement account was simple and quick. MT support reps that I contacted via email were extremely helpful in clarifying the instructions provided on your website.,4
Great,I got a good customer service iand  i got ithe nformation what I need. I would like to say Thank you specifically customer service specialist her name is Klara.,4
Good,"I wanted to close my account, lady who help me was very polite and knowledgeable on what to do.She help me step by step to go through the process on line.",5
I have only had good experiences with…,Not available,5
Trustworthy!,Extremely professional.   Thank you,5
Review,Agents very friendly very helpful every step Thank you very much,5
Everything went well.,"It was just scripted instructions about how to move throughout the portal. If that is what I wanted, I would of done so",5
Outstanding customer service,Very professional and made the process extremely easy,5
Made my experience very pleasant and…,I requested to withdraw money and so far my experience has been excellent. I did have a hard time putting in my social security number. It wouldn't let me input it but eventually I made it work. I'm waiting for my funds to be deposited into my account. Its been 4 days and counting. If I don't receive my money soon that will be a cause to change my review.,5
I got a letter in the mail from…,"Over the phone customer service was not all that great was on hold for 10 mins, ended up hanging up the phone and getting online and figuring it out myself. Website was fairly easy to navigate through.",5
Great Company,"Plan was transferred to Millennium, and very streamlined transition and onboarding. Appreciate all actions were automated within the member site. Thanks for the ease of service.",5
Super Easy and Straight Forward!,I’m very thankful for the assistance in working with me for the process of getting my retirement funds early,5
My previous employer switched our 401k…,This is the first time I've had a payment as quickly as them,4
Good experience,All I wanted to was get the things .. but I have to go through so much to get it I no longer work for that company and wasn't  Aware of you guys a new step I have to go through just to rollover my  Phones very irritating,5
The format was easy to understand and I…,"I became a Mtrust customer by default when a former employer sent my 401k there. I tried to complete the onboarding process. It's stuck on the submit for review page of onboarding since i started the process in April, it's now August. After getting kicked out of chat every time I asked for an Agent, I decided this is not a company  I'd trust with my money. I've since had Fidelity to request a rollover. At least I will have access to my money now. I would not reccomend Millennium Trust for anything at all.",5
I had a good experience corresponding…,Great company. Very easy to navigate,4
Love this company makes everything easy…,I had questions regarding the forms to transfer money from an old account into Millennium Trust. The person who took my call was very helpful with getting the forms filled out correctly so I could get them in the mail. Many thanks.,5
Instructions,Once I complete the application and required documentation I was quickly approved and my debit card was sent and received on the 7th day.,5
Representative was very polite and…,Well let's start by saying there is zero communication  from this company I've had this 401 k or what ever it became after my company laid me off. Fast forward 3.5 years nada zero nothing from them . All they care about is money or the amount of it that's why I just cashed it out and went elsewhere.,5
Amazing Customer Service Agent,"Everytime I request a partial distribution from my RA it takes a long time to get the money.  I get jerked around each time I call to check on the status of the check.  This last time it was approved and ready on 8/5/2022 and I requested otvto be expedited to me.  I called Tuesday 8/9/2022 was told it wasn't expidited and sent regular mail.  I was told that since zI asked for it to be expedited I could pay 30.00 fee to have a stop payment on the check already sent and the new check would be mailed on 8/9/2023 overnight to me.  Here we are on Wednesday 8/10/2022 and still no money.  I explained I dont request this unless itvis an emergency but no one and I mean no one cares.  They have no sense of urgency for anyone.  They are dealing with other peoples money and livelihood and whether or not they have power, water and food to eat and they dont care.  I would not recommend this company to anyone as they have helped me none and cost me a fortune in life events.",5
Had a tough situation and Yolanda was…,"In my error I put the wrong information on my application,  the associate on the phone was very kind to explain what I did and continue to help me through it all.",5
Excellent prompt service,I needed to transfer my retirement plan and Ryan helped me through the process. He explained everything to me very clearly and was very polite and helpful.,5
Excellent customer service-genuinely …,Couldn’t even talk to a human. Fook your company.,5
They gave me the information I needed…,The woman that assisted me was both courteous and professional.  It was a pleasure doing business with your company.,5
Great Service,Quick and easy!,5
Account transfer help,"Excellence service, fast reliable",5
Moving an IRA,They helped me beginning till end,4
Everything went smoothly and person…,Everyone was very helpful tracking my info for me when it was transfered over.,5
Very helpful  and professional,The woman that help me on phone  help us and was polite and knowledgeable about my account,5
Had a situation that I thought was…,ok i took down the first two reviews i had left.  I can't seem to reach anyone at your office.  one headache after another. when should i expect my debit card? it's been a week so far and it shouldn't have taken this long to mail it  out on August 4th.,5
Very happy,Your staff was Awesome & took me seriously & was very helpful & took care of me right away,5
Friendly help to the end,They answered all my questions and guided me in taking care of everything I needed to do,5
Straight forward and simple,"I have no real complain, the process was simple and to the point. I appreciated how fast the whole process was.",5
Eazy to used,"I received money from my account, completed Transaction online with no problem easy and quick process.",5
the agent was very well informed and…,"The website was very difficult to use. It would not accept my information, kept informing me the information was wrong. It would not even allow me to delete the form so I could start over. when I was able to speak to an agent about the situation he was very helpful he was able to delete the form and stayed on the line with me until  I was able to accomplish my goal because of him. kudos to your agent! your website needs a lot of work!",5
Great service!,Website is very difficult to navigate. Took me 15 minutes just to figure out how to log in. Customer service was helpful but hard to get to. One of the numbers on the site does not work.,5
Great customer service,The representative (Bruce) was very polite and knowledgeable. He clearly explained what I needed to do for my transaction and answered all of my questions. Positive customer experience!,5
We'll see,SafeSecuredSimple.,5
excellent service,The customer service rep was very helpful and patient. He walked me through everything step by step. He was very knowledgeable and helped me take care of with ease.,5
Great,"I had difficult making contact with live presentative to assist me in my distribution, but I continue to try again and eventually my request was process.",5
Helpful,"Website is not intuitive but I was using it with an old 401K that had been placed in there. Once I found the location I needed, the process was pretty straight-forward.",5
Angela was so helpful,Easy online distribution,5
Customer service,I was greatly impressed with the help I received!,5
Outstanding,"I am happy with my experience, thats all",5
Quick and easy process,Had a great experience with Millennium trust,5
It went smoothly,"Very friendly and knowledgeable agent, she answered all my questions and provided extra tips.",4
Great customer service,I enjoyed my expirence with this app. It didn't have any confusing questions and it wasn't a long process so I would recommend them highly,5
I did not know where my 401k went,Still waiting for my account opening email or paperwork.,5
"The young man ""Bruce"" that helped me…",Person who helped me answered all my questions and was very helpful,5
My experience was quick and easy,Assistant was very helpful and knowledgeable. Thank you,5
Make it faster,"I had forgotten I had already moved my money to another place, but you were very helpful in finding my account and making sure I had all the facts down before the call ended, thank you",3
The representive I spoke with from…,"Good customer service, answered to all of my questions.  Very nice, help me with  the website and all of the information.",5
Great service,I gave my identification once.  Then I saw another email to do it again.      I gave the same info  and I’m guessing that’s ok.     And it makes me so happy the cheap company I was with decided to not pay out in full.  I guess they were stern about not paying the worth of an employee.  That’s why I left,5
They was very helpful and responsive,Mayra was polite and helped me with everything that I need. Congratulations having employees like her.,5
Very helpful service representative,Very helpful and friendly. Informative and easy to understand.,5
Grateful,Took the time to help me and never got frustrated by the complexity of my problem,5
I was very pleased,Yolanda - Terrible Customer ServiceRyan was fine. There were no issues with Ryan. He was able to assist satisfactorily.,4
She had a good costumer service,"Professional, courteous, and prompt service. Wait time on phone was less than 2 minutes and they have chat and email communication methods available that are just as effective.",5
Easy and fast process.,"I don't trust a company I've never heard of, who apparently is also Capital One. What a shell.",5
Best Customer Service experience ever,Representative was very patient and efficient.,5
Thank You,Great and fast experience. My transaction happened much faster than I expected.,5
great customer support,"Very user friendly, fast and easy to understand and follow.",5
Agent made my day,Great experience very easy process and they were very helpful every step of the way,5
Great experience,The representative wasn't that friendly.  I didn't have some information she needed but she was very abrupt.,5
Service was great,The rep that helped me was very courteous and did an awesome job answering my questions.,5
Hello there,"I called confused about my situation. The lady introduced herself and was extremely nice, helped me step by step.",5
Great experience,"The call center personnel are very helpful and friendly.  I had to call due to the website not allowing me to complete a profile update.  The website needs some attention to allow for online updates, but the call center staff are 5 star.  Thanks.",5
The person I spoke with was quite…,Millennium Trust's online website was a great experience.  It was very user friendly and I was able to accomplish what I needed to without any second guessing.,5
Great customer service. Very responsive,"I have not been working with millennium trust long, but I have not had any issues with the site, customer service, or my investments. The website is very easy to navigate and user friendly.",5
Was very helpful in given me the…,4 star only because we needed the funds right away so in actuality we didn't have time to experience Millennium Trust but I can tell you it was easy and efficient and within a few hours we had forms signed online and money deposited directly into our account in 2 days. The website was easy to maneuver and easy to understand. Hopefully in the future we can do business again.,5
5 star agent!,Wonderful and easy to navigate website.,5
Amazing 👏,"Great experience, nothing on your part. I was unhappy with my fund being transfer to you without my approval from Empower.  If I ever decide to put my money back into this type of account,  you are first on my list. The withdrawal went smooth and the money was in my account within the hour. With No fees like Empower did.",5
excellent customer service,I didnt see the point in charging me a fee to take my money out of this company when I never transferred my money to this company in the  first place.,5
Haven't received card and it's been 10…,Tried to do something online and was unsuccessful...  called the next day and the person was very helpful and successfully sent the stuff he sent me.  🙏🙏🙏,4
Very user friendly,Self explanatory easy and quick questions to fill out,5
Great customer service.,I needed help to access my account and I Didn’t have much information that I neededshe walked me thru it smoothly,5
The person who helped me out was very…,"Millennium trust is a great company there was no hidden fees, very trust worthy",5
Service was impeccable,Excelent and kind attention and easy to follow instructions,5
Ward was very polite and answered my…,I had good service. No issues. I'm able to navigate website with no issues.,5
Very user friendly site to use,My experience was great she took the time and explained everything I ask of her,5
I was supposed to get a link to finish…,Great service! I got all my questions answered!,3
I called,"I was confused in what I was doing. The woman was on the phone with was help, and very patient with me.",5
Safe and easy to use,Very easy to use site and quick at every step of your journey.,5
Very good experience,Great help I have no complaints,5
No Bad Experience,I appreciated that your company found my new address and contacted me I actually had no clue that I had this 401(k) as it was one of my first jobs that had ever offered me one. The set up was easy!,5
Great service,"I simply wanted to cash out my small amount earned in my 401k, and pay taxes on it at the same time. They made that very easy to do. I received my money within 2 days.",5
The website was easy and convenient,Easier than I thought,5
Very friendly and helpful customer rep. She needs to be recognized.  Very friendly woman. But I can't remember her name exactly & I apologize for this,I received notification that my previous employer rolled over my retirement funds to this company. I looked up the reviews and was automatically scared. I tried to have the funds transferred online and got stuck. I called customer service and got transferred to Juanita. She stayed on the call with me while i completed the forrm (even when i took some calls since it was in the middle of my work day). She told me to expect the money in 1-2 business days. The money was in my account in 2 hours. I was really in a financial bind and couldn't believe this came in at the perfect time. Thank you so much Juanita for your patience and words of encouragement. Deeply appreciated.,4
Fast and easy,"Maddening process to get a power of attorney established for my Dad's account over the last 6 months of sending multiple documentations,FINALLY today was cleared and i was able to access the account and get the tax document.  The phone tree system works but be patient. Personal assistance is the best",5
My account funds were distributed…,"The worst company for your finances ever. Reps refused to answer basic questions and weren't very friendly. Trying to get your money out of their possession is overly complicated and requires archaic methods to do things. We live in a digital age, but they are stuck in the past, relying on processes that take months to get things done.",5
Was very easy to enroll when I withdraw…,I have received excellent and professional help.Thank you!,5
Very helpful call,"Hi i thought your website was fairly intuitive overall but i did find it hard to navigate if I simply wanted to check a balance, history or staus on my cashed out account.",5
Very easy to get ahold of,"The process is so quick  and very easy.You don’t have to talk to anyone, its all done on line.",5
Very helpful,"Other than the website being a total pain the process was pretty straightforward for me. I didn't have any issues requesting my distribution. Had to call one time spoke with David & he was quick, knowledgeable & helpful",5
Thank you,4 years. you lost $200,4
Express customer l,5 out of 5Patient Know how to relate to you Best,5
Easy transaction.,Fastest customer service in this field. Thank you for a good experience.,5
Excellent costumer service,Thanks for the help just when we needed it the most god bless,5
Excellent job helping me,Jennifer was very helpful!  Walked me through my process.  Couldn't have been any easier.,5
The associate was very helpful and she…,No money yet but transaction is complete? Interesting.,5
It was easy to get on there website and…,Fast and effortless there wasn’t any complications this is how people should have access to their money!!,5
Great service,I had a low dollar amount invested for a short stint at an employer before I rolled over to my current employers’s plan. Granted it was invested for no more than 2 years but I never saw any gains and instead saw my balance decrease as a result of annual and administrative fees. I do appreciate them reaching out after my original review.,5
it was a very quick process,User-friendly website . Had to make some changes to my account and the process was extremely easy.Few months ago when I needed to make changes and get information on my account I had to contact Millennium Trust And everyone I spoke to was very helpful and informative.,5
Smooth Experience,I NOT RECIVE  YET MY  MONY SUPOSTUBY I RECIVE  IN 2 DAYS I WANANOW WAT HAPPEN  THANKYOU,5
The Millennium representative was very…,"A balance from a previous employer’s 401k rolled over into a Millennium Trust IRA without my knowledge. No one can explain to me why the balance remained in the 401k in the first place (I rolled the account over 3 months after separating from my previous employer and 10 months before the current balance was transferred to MT). I filled out paperwork prepared by my bank to transfer from MT to my preferred IRA, but I’m receiving email messages that claim there’s not sufficient information to perform the rollover (including missing my signature—which I absolutely signed). MT’s web portals are buggy and poorly designed. Phone and chat “support” is really geared toward providing no support at all (or at least only functionality that is already available in other formats). When I was able to speak with an agent, they were helpful. However, the automated menu systems are obstructive, actively discouraging me from trying to talk with an agent. Basically, I’m giving MT $30 to complicate my life with adminstrata that should have been settled months ago.",5
She was kind and very patient with me.,Account transferred to MT and not easily transferred to other main account.  Excessive fees for maintenance?  Fees for printed statements.,5
Very good so far.,"Very professional, quick response.",4
your website sucks,I call regarding my IRA funds. First call I was given the information on how to sign in and make change to my account. I had trouble doing this. My second call I spoke with some one that took care of everything.,5
Review,Customer service was great solving my issue with withdrawal from my ADP account,4
Helpful rep,CELINA CERDA WAS BRILLIANT.,5
It was really simple and easy,They were understanding to my needs. Helpful.,5
I was following the directions in the welcome letter and had an issue,"I can honestly say I rate this company a 10/10. Each and every time I had to call in I receive a very helpful and friendly employee, who answer all my questions and even help navigate their system online step by step.",5
I received an email from this company…,Very good service nice people,5
Agents were very polite and helpful.,"My former employer rolled my account over to Millennium Trust. In order to claim my account I was required to provide a great deal of personal identifiable information as well as my email address and phone number. Millennium did not send a code in response to the phone verification. Consequently, I had to jump through additional hoops. After this horrible experience, and in a separate transaction on the same day, I received a message stating that requested information was not received, when in fact I submitted this information twice. If Millennium is relying on technology, the technology needs to be operational. I spent far too much time on this site. Far, far too much time.",5
Very patient,"My former employer rolled my account over to Millennium Trust. In order to claim my account I was required to provide a great deal of personal identifiable information as well as my email address and phone number. Millennium did not send a code in response to the phone verification. Consequently, I had to jump through additional hoops. After this horrible experience, and in a separate transaction on the same day, I received a message stating that requested information was not received, when in fact I submitted this information twice. If Millennium is relying on technology, the technology needs to be operational. I spent far too much time on this site. Far, far too much time.",5
Very helpful,"Thanks for your help, Jake.",5
Very helpful,I Spoke with Sadie from Texas. She was helpful. She walked me through the process of withdrawing some of my funds and answered all of my questions. Thank you so much again Sadie!,5
