Title,reviews,stars
Lendio does everything but Lend,"Efficient, helpful and prompt with follow-up calls to make sure everything was in order.",1
Maras Tender Loving Home Care L.L.C.,My experience was awesome and I would highly recommend Lendio,5
AWESOME SERVICE!!!,Lendio was patient and diligent with helping me get everything together and working through a computer glitch.  Customer service is fabulous and direct communication with a live person was refreshing!,5
I filled out the PPP loan application…,Lendio is very helpful and responsive to meet my concerns and questions. The service is prompt and effective,1
Good service,"I went to wells Fargo first for my pop loan they was not interested in helping me. It kinda discouraged me from trying any further being that I've been a member of wells Fargo for 12 years. Luckily, I was referred to lendio ,  within days I was approved with little effort on my part . Lendio was very responsive and got me the money. 😊 Thanks.. I know that I'm one of many that can appreciate Lendio..Yours truly, Tarus J.",5
I just did a quick chat on the…,I think u guys should speed the process up a little more and I feel like I should of gotten more but I'm thankful hopefully my 2 ppp will be better,5
great rep,"Lendio was helpful and reactive.  They helped me navigate through the opportunities and the many necessary forms needed to complete the loan/grant process.  Thank you,",5
Great Customer Service,Spectacular company they do what they say and make you feel positive about everything I would chose this company over and over again this company I give 100%,5
I didnt hear anything for weeks,"Great service, easy application, in times of need when other lenders say no, Lendio have helped my business secure funding twice, no hidden fees or tricks",1
Angelina N was very helpful and she…,"Great customer service, staff members are always following up to see if I have any questions, fast and easy process to get my loan through. Overall, fantastic experience!Jason AkasakiThe Orange Mill Landscape Services, Inc.",5
The point of contact was polite and on…,"I’d like to take this opportunity to give a HUGE shout out thank you to Mr. Ronald Pashen. Ronald was pivotal in making sure that I submitted all of the documents required for my 2nd draw PPP loan.  Ronald went above and beyond the normal due diligence by his timely correspondences whether they were by text, email, or phone calls. Thank you, Ronald and the Lendio team for properly handling my loan request. Bravo!",5
Loan was processed but took longer then…,Lendio was great. They worked with me to get me the funds I needed...Thanks again for all your hard work.,3
Positive Experience,Great itook a while but it over with,5
The loan handle very professionally,"Lensio is Great at communicating when customers reach out to them. They was one of a few lenders that kept their clients up to date with their application. However, I went thru a lot of issues with Lendio. They were asking for documents that wasn't required. That's the only reason I rated them at 3 stars.",5
The process was very lengthy,"after the problems i been having to complete my application ,but today with a customer services representative was perfact making me to understand why my loan processing been delay. thanks to you Ms.keesha.",1
Great job by Lendio & Thamara Abdelmalek,Called for follow up my file.representative Jaron Very informative.,5
Absolutely a life saver,This has been a rewarding experience and I look forward to many more adventures with Lendio.  Thank U for this rewarding opportunity.,5
Excellent service,They help me many times!!,5
Polite and friendly customer service,Lendio was very helpful in securing a lender for a second round PPP. When the first lender they sent me to dropped the ball lendio was able to send to another lender that funded in less than a week.,4
Excellent service they do what they say…,"It has been a truly uncertain time for us all, particularly for small business.Zach Wilson was a huge part of my navigating through it all successfully.  He truly listened to what I needed then came up with the best options available.  Beyond that though, we talked about my business and helped me to see how I could grow differently.That was unexpected and certainly went above and beyond.Thanks to Lendio and Zach, you helped me out when I needed it most.",5
I thought it went real well!,A little bit of administrivia at first but when we got into the process the Lendio representative was very helpful and kept in touch with us every step of the way.,5
Helpful,"The service provided by Lendio was great! My only comment is it became confusing regarding sending and receiving documents between Lendio and the lender, Ready Capitol. It appears some of the emails were passing and I was not sure some of my documents had been received causing me to re-send them. Not a big inconvenience....just caused some concern on my part.",5
I am most grateful for the assistance I…,Great customer service. Helped my business get much needed funding.,5
100% The Best company,Lendio was instrumental with getting me connected to a lender who could assist me with my business PPP loan. I would highly recommend their services.,5
This company was very easy to reach and…,Through this crisis This company came to me like my rock You are awesome,5
I gave the rating that I did because I…,Get things done quicklyThank you,3
Everyone at Lendio is so professional…,"The agent working with me, Avice Pretty, was phenomenal and very helpful throughout the entire experience. Ms. Pretty was available for any questions and was extremely prompt and responsive throughout the process. I felt very supported and was able to have any questions or concerns answered and addressed almost immediately. What a great company to work with in obtaining my PPP loan!",5
INCREDIBLE EXPERIENCE!!,"The professional agents, specially to name Griselda Lemus was very helpful in early processing of the case with a highly appreciable way of working.",5
A+ Service,Lendio provided excellent support that ended up in an approval for my PPP loan.,5
Very helpful,Thank you for being open and willing to help during this time. The process was pretty simple.,5
Excellent customer service,"Decent service, however,  being bounced around to multiple funding managers was very frustrating.  In the end we received funding but it took a lot of effort on our part to move things along.",5
Lendio was fabulous and extremely easy…,Got my loan and they were just great help,5
Dalia was very nice,"Lendio was great for helping me apply for a PPP loan.  Even after the application went to the lender and was out of Lendio's hands, they were still there to support me through the process.",5
Covid Relief Loan,"Great in the way of offering this help. That part is amazing. However, it was a very long, confusing process where I couldn't always get an answer.",5
Excellent service,The agent at Lendio was very patient and professional. He explained in details what he needed and how to find the information on my bank statements for my PPP loan. Everything was done in a timely manner.,5
in the past i try to have loans from…,This was a great experience.  I had no issues.  Each step of the way I was informed .  Thank you.  Great Team.,5
Excellent service,"Lack of response. Lack of coordination. Delayed process! All caused us to receive less amount of what we could have been qualified for! I will make sure not us and any other businesses we know, to come to you in future.",5
Amazing service,"Great experience, the process and application was quick and easy.",5
Lendio was really helpful in my…,"Very quick and helpful, my funds were available fairly quick. Thank you",5
Outstanding service I will recommend…,Thank Thank you,5
UUC and Lendio,"Very slow process, it took around three month or longer to get funds, confusing communication Wish this was faster process, before business got very low on funds Have to sign docu sign twice before it was processed",5
PPP First Draw,good service and friendly,5
Excellent Team Service and Leadership at Lendio,Thank you so much lendio,5
Fast Professional Service,Best help for PPP hands down.  Great customer service.,5
Nice people calling me all the time.,The process was smooth and not long at all.,5
They did a great job finding me the right loan,Great experiance,5
Great Job wish there were more available thx a lot,Lendio was great in helping to implement my application and going through the entire process of finding a lender for me.  I truly appreciate your diligence AND professionalism. I HIGHLY recommend you to EVERYONE!,5
Great experience with Lendio,Absolutely fabulous service! Amazing team that helped in every possible way! Thank you so very much xxx,5
My experience with lendio was great no…,"Loved the easy to use platform, and good customer support. Thank you Lendio!",5
My agent was very helpful in securing…,"Process was very smooth. After providing all supporting documents, I was funded in couple of weeks.",5
This is the best,The associates were very helpful courteous and eager to help me. I appreciate them and your company.                                           best regards Eugene Bausell,5
You guy's are really are some I…,Lendio was very helpful in securing a ppp loan.  They reached out by phone and email to make sure everything went smoothly.,5
AWSOME VERY HELPFULL AND UNDERSTANDING,this was the best experience that I've had,5
This experience was a pleasant surprise!,"Lendio  (Kim T) worked hard and tirelessly on my behalf.  We had several hang ups and it took several months, but we finally got the money we deserved.  I pray that Biden will extend the program so that other who didn't receive $ will and we can receive round 2.",5
My experience with Lendio and Kasey Erickson,The experience with Lendio was very good. From the beginning all the way to funding. The Lendio rep was easy to work with and extremely nice and helpful. Thanks to them I will be able to get back to my feet and stay in business for many more years ahead.,5
I want to thanks to Laura Burnham from…,Lendio is a great company with great customer service.,5
Isabel montanez was the biggest help at…,Thank you Lendio very much for helping me with PPP application. Agents tried their best such that I received some helps from SBA. People there are professional and could their works very good.Once again thanks a lot Lendio all of you have helped me with PPP applicationD Nguyen,5
requested a status update…,It was quick and so easy to apply for loan. We would recommend business to apply loan with Lendio.,5
excellent,"Everything went well but there is just one difficulty: to reach you, it's a bit difficult",5
Ms. Donna Streeby Provided Excellence & Professionalism,"For the most part things went smoothly. I initially received loan paperwork to sign off on, and did so. Then, there was a moment of confusion as I kept being asked to resubmit already submitted documents to finalize the loan documents. I resubmitted documents at least 4-5 times. I am just thankful that in the end everything was finally processed successfully!",5
Chatting With Customer Service,Very  Good!!!!,5
So Helpful!!,Great communication! Relatively quick process.,5
Thank you very much Team LENDIO for…,this was a great experience for me. They were extremely faster than any other company I've dealt with before.,5
My Rep Laura Burnham was very helpful…,"Thank you Lendio for all your help in getting me my PPP LOAN, during the entire process I was assigned a couple of Representative each one was very respectful, pleasant and knowledgeable regarding the process and what documents I needed to provide, always helping  me to understand, the process, if I had any questions they took the time of  answering and explaining the situation. I have recommended other Entrepreneurs, to use their services, Great job Lendio!",5
My experience with your company has…,"Excellent;,Always responde all the questions and return de phone calls , emails Excellent ;, I will recommend it  to all Thank you so much",5
Donna was very assuring…,Helped get my PPP loan and it was too easy after other attempts on my own that were denied!!!! Thanks again for saving my livelihood and future!! Jackson,5
Thank you for helping me to understand…,Too many Representatives I dealt with No one was helpful,5
Excellent service,"I am thankful I received the PPP. However, the duration to receive the money was lengthy. I was turned down a number of times with ambiguity in customer service changeovers being a problem as well. Despite that I was able to use the money to get my business going again.",5
Very responsive!,The process was easy to understand and straightforward.,5
Great  service,I found Lendio to be helpful. The process to a lot longer than I expected mostly because I am not computor savy. This made it a real challenging.,5
Bianca Jones was very helpful,it was a very good service and they followed up with me till I got the loan.,5
Working with Lendio,"Lendio did a good job.  My only complaint is that the amount of the total PPP loan available was different in the online form that it was from the representative.  I wanted to understand the difference and if there were any other options for raising the amount. I suspected there were, but communications was a bit difficult.  I suppose the reason was the company reorganization and being very busy trying to get all the loans completed before the deadline.  After completing the loan info, they passed it off to Square Capital.  That company was terrible!  They made many mistakes and were near impossible to communicate with.  We almost gave up. But that's not Lendio's fault.",5
Great working with Lendio,Great customer service and communication.  They made the process easy in stressful times!,5
Great Job,Very communicative they work with you to get approved .,5
Awesome Experienced,"Great communication, great experience overall.",5
I must say I am very please with the…,Excellent support and fast turnaround time.,5
Great experience,"I was approved for the ppp and hope i can be approved for the forgiveness, my only issue is when i sign-in it takes me back to where i need to upload documents which ive done already, and it shows that it was uploaded, so thats weird that is not updating please fix!",5
I give Lily 5 stars and her supervisor…,"Great, because we did get the money, but there was definitely a glitch in the system. I was constantly being asked to send in documents that had already been sent in. And it took months for us to get approved.",5
Great Help,Lendio was great to work with. Fast response. Helped me acquire 2 PPP loans.,5
Suggested Improvements.,"Thank you Lendio. You were timely, accessible, responsive. Keep up your great work!",5
Kasey’ the symbol of professionalism,My case took longer than it should have and was not without some back and forth.,5
Awesome Customer Service,iII submit my application they help a lot to finish fast to get done my ppp loan thank so much for the quality an profesional,5
Lendio help me get my PPP second draw…,Mariah was very professional she solved all my concerns immediately thank you,5
Lendio was very professional and…,Lendio was very helpful in me getting a PPP loan!,5
Great customer service,Great to get your PPP loan through lendio. Thanks netia,5
Great,"Horrible experience! Changed my loan over to Ready Capital, who sent my information to another email did not correspond with me on my correct email or call. Ready Capital had me Docusign as if we where ready to go. Then send emails about additional information that was sent to Lendio. Services for both companies seems to be shady and fraudulent. We will be making a report on this experience. Terrible!",4
Can you send me this money please help,Lendio was great they reviewed my application and got me what I needed in a timely fashion,5
They are easy to work with and made the…,"Easy and fast process. We received our second PPP loan with no issues. Thank you, Lendio!",5
I was truly impressed with the way you…,"So far I have been very disappointed with Lendio. I have not yet filed for PPP forgiveness; however, in my initial application I had to submit the same documents multiple times and even resign and resubmit everything because they took so long to process the initial application. Literally took me sending an email telling them I was going with another company for them to expedite the process.",5
DO NOT USE LENDIO!,Was quick and easy  had an issue and they straightened it right out.  Would definitely recommend,1
Laura Burnham with the CX team was…,I had a good experience Lendio made it easier,5
Sam Austin was really great to work…very helpful and fast,Lendio is a very awesome company these guys was there when no one else would my business was already in the closing stages now we are almost back up an running again. We still lack some extra funds but we are still pushing for it. The funds lendio gave to us was a big blessing and thanks alot,5
Angelina N,Lendio is a great company that help customers in need. I really appreciate your help for my business,5
I have not yet received my papers for…,Awesome and fast,3
Kainon was great!!,"They were very helpful, explained things I did not understand and assisted me with getting my docs submitted.",5
Very helpful and responsible agent…,Very accessible application and review process; emailed questions were answered promptly and amicably.,5
nothing more to add except that you are…,You guys did a great job at delivering on your promises,5
"PPP loan success, but a challenge",Lendio is a great company to work with!All sales contact is has knowledges about the application they’re working on... Thank you for taking care of the PPP loan and understanding small business in need of funds during the pandemic.,4
Very responsive,Thank you Lee and your team you guys did great job,5
Lendio is security and fast on ppp…,Lendio really helped us get through the ppp process.,5
More constant status update,Thank You so much for your Help !!!! In this time of need!!!!Carlos Lizaola,4
The experience was great,Excellent job all the wayWas a wonderful experience,5
Great working with with you alll,Very good company and help me all answer I need information with really great,5
Service was fast and easy!!!,"I am very pleased with Lendio and it's affiliates. They help simplify the application process, and kept steady correspondence throughout. I really appreciate doing business with the Lendio team and look forward to future prospects. Respectfully submittedJamaine C. Dorsey",5
How my business was saved,Excellent service,5
Great service,I enjoyed my experience with Lendio. Fast and efficient. So very helpful in this time of need. I’m truly thankful for them.,5
Easy to follow instructions on filling…,"The process worked. I did have a fee hiccups, with the help of the Lending representative i got through it.",4
Kudos to All,It was a great experience dealing with lendio I definitely recommend it....,5
Lendio ROCKS!,"I applied many places for the PPP loan and Lendio is the one that got my application picked up by a lender, and in less than 24 hours.  I was contacted that first day, and within a week my application was approved by the SBA and I was provided a loan number.  The SBA ran out of funds the next day so if it wasn’t for Lendio I would not have gotten anything, as no one else had even yet gotten my application to the SBA.  So I’m a very happy customer!",5
Marlene was terrific,Amazing cuatomer service.  Approved fast after several failed attempts thru other lenders,5
Quick service....right in time for my…,You guys are great everything went smooth,5
I would like to thank you for the…,We have sent In multiple requests for our application that’s approved and we even got loan docs and then they were voided.,5
Good service and easy to operate.,Lendio was amazing for me and the PPP process was smooth and fast. Thank you Lendio,5
Lendio kept in touch with me the whole…,Excellent  smoothly,5
No help number never worked no one…,Professional Thorough,1
owner of a Daycare,You guys the best and I will give you 5 stars,5
good,This process was made to be very easy.  A representative provided me with enough assistance to properly apply.,5
Awesome job thanks so much!,My loan processing with Lendio was very quick! The staff at Lendio was very understanding to my urgent needs for my small business. Thanks to your entire staff!,5
They guide you steps by steps and easy…,"Thanks for your help me all the time. Everything was nice and easy, good communication. Quick process",5
Blessings flow!,Great process for funding,5
Could not have been a worse experience,"Thank you so much, Everyone I talked with was very helpful. I appreciate it.  V/R Arash Miri",1
Customer service,It's great and quicker than the quickest.,5
Excellent follow up and great customer…,Lendio was the fastest of of them all very responsive in comunications.,5
Thank you for all your help!,Lendio made the PPP application process so easy. I would gladly use them again to get funding for my small business.,5
Lendio had came through for me with my…,It was great experience for me from the start to finish!,4
Great Job,Excellent service.  Followed up all the time till the loan was actually funded.,5
Lendio was very helpful and very…,We are Supper happy with our experience with Lendio! Thank you Lendio!!,5
Good experience,Great job!! Team was awesome and got the job done. Hard to get a hold of someone in the final hours was only complaint.,5
The best lender I have ever tried with.,Lendio was great in helping me find a lender for the paycheck protection program. I would definitely use them again.,5
I'm grateful for the loan and the…,I have spent 40 working hours with emails phone calls redoing applications they are a joke and I would never borrow a dime from them,5
Staff are super professional,Process was simple. Website was useful to reduce time.,5
Good Job...,Did a wonderful carrying my elephant to my car ! Excellent game for the family of friends to see the moon and back in my life,5
Lendio provides a good and prompt…,Long process with so many uneducated people,5
I am much grateful to Lendio for the…( Appreciation ),Took forever after having to sell off equipment to make ends meet. But after 3 months I got my loan,5
GOOD SERVICE THRU OUT,"Thank you and god bless, I recommend this lender 100% professional and quick.",5
Outstanding service and support.,Great job!  No other lender could get our PPP loan done.  But you guys did! Thanks Lendio,5
So greatful,"The process was difficult with multiple emails and texts. In addition, my business partner completed the paperwork yet I received the forms which were filled by him. In the end, to get our funding we were receiving multiple emails with deadlines when we had not received any emails.",5
2nd Draw Loan Funded,Super easy process. Very happy I applied with lendio,5
Thanks for the assistance,Great opportunities to go ahead with financial aids but the direct communication with the representative was not fluent.  Everything else was excellent.,5
Great Communication,"I was unfamiliar with and unsure about Lendio before I started, but I found them to be customer-oriented, legitimate, and in fact very communicative about their process in connecting me to a lender.  Ultimately, it was the lender bank which was (later) the source of delays, extremely poor communication, and confusion. But that is beyond Lendio's control, and I appreciate their role in making the process as smooth as they could.",5
this is a good company to work with,"The pandemic was a tough time for small businesses. Applyiing for grants, funds and relief was exhauting and unsucessful.Thank you Lendio for making the process simple and fast.",5
Process was very very slow-they…,I got the best Service through your Service.,1
Bad service,Lendio got the job done !!!!! Now my business is flourishing !!!!,1
A great place to get a loan   staff are…,At best you are a middle man. Chances are you’re just selling user data. Didn’t find much use for any of your products.,5
Ignored and Underserved,You are amazing. Thanks for your support and help.,1
Thanks,Lendio provided excellent support right from the start. Friendly and professional service and reassurance was given each time I spoke with Lendio representatives Brian and Nasya. They were there from start to finish. There were some delays but that’s when I was reassured that everything was working out! I received funding approximately 6 1/2 weeks after applying! Lendio is the way to go!,5
Angelina N,"It took 6 weeks to get funded, but it happened.",5
Good,The lendio team did a great job regarding my application. It’s is easy to apply and get approved on time,5
Isabel Montaez was very helpful and…,"Those guys are awesome, they follow up trough the whole process, my contact was always fast by phone and email reply, I got my PPP in about 40 days, very happy",5
Great experience,"Best service ever! Your organization excels beyond any commercial bankin processing the PPP loan application. How do I know this? Because I'm a CPA with multiple clients who have applied. These clients have all expressed views regarding their experiences with commercial banks. They rated these banks from extremely difficult to impossible. I started my own application with my bank and just gave up. Lendio, you're the best!",5
Worst experience I’ve ever had,"Lending staff started out great but dropped the ball during my process. He first mistake was an error in calculating how much I qualified for and after many weeks of trying to get the application corrected i was approved for over 13 thousand, but never received correct loan contract. So after 4 months of trying to get correct funds I recieved 1,400.  I know I should be thankful I got any money but when someone tells you your approved for 13k and you only get 1,400 it’s quite disappointing. During this process I emailed called texted everyone who was assigned to my case and tried dealing directly with ready capital who was the lender and that was even more frustrations. So over all very unsatisfied with the service I recieved.",1
Angelina N was awesome,"Everything when jus as it was laid out ie presented to me,that’s why",5
Overall good customer service,You guys were very helpful in a time of need my business was suffering your quick response to questions and processing of my paperwork was excellent thanks a lot United in recovery INC,4
Great People 👍,You personally E mailed me to advice to proceed to next step. 1) You advice me the single ownership should 100% for self employed business.2) You suggested me to grade up the double amount for the first PPP loan.Those advice worked perfectly and I could get more than double amount for first PPP loan. I appreciate a lot!,5
Isabel was the best!,Definitely would not go through this company again,5
Very helpful,It was a  rough start  but I  finally  got  it though.. customer  service  was amazing 👏,5
satisfied,excellent staff very professional very through,5
Laura Burnham from CX Team was…,Everyone answered muy questions in a timely manner and were all very helpfulThank You,5
Very fast and professional,It was a good experience for me to get my loan with Lendio.   I appreciate your business and hope to work hard.,5
Lendio's end of this process was…,The process was phenomenal I would definitely recommend it to anyone that’s a business owner. They rock !!! Especially chantel she was great .,5
Laura Burnham from CX Team Was…,Great experienceAgent Daniel stayed with me thru the entire process!!!!,5
Life saver,"I am crying because this loan came at the right time.  I was so worried about my rent, utilities, and health insurance.  Now, I have money to cover them until my business gets back on its feet.  I know, it will happen and I will forever be grateful for the amazing work that LENDIO did for me. Having this load process free of hassles and so fast made a huge difference. THANK YOU AGAIN!",5
"When all door closed, only Lendio opens!",They kept up to date every step of the process!,5
The process was fast and easy.,"I thought it was a joke and impossible but was shocked when the money got to my account. Though, I  was given less than I requested but in all, I am very grateful. Thanks.",5
they are doing great job,Nice work! Lendio was on it and didn't stop until I was approved and funded. Thanks!!!,5
Simple & Precise Funding,"Even though I was kind of frustrated, I still give you 5 stars because every time I send an email I got an response right way. I will give 2 or 3 stars for the phone calls.  I was on hold for 4 hours almost 2 times. Thanks again for your support.",5
Great customer service!!!!,"The staff were very helpful in making sure everything was on point. In the end, they push through to secure delivery. Good job guys!",5
Laura Burnham,"It took longer than I thought to receive funding, but submitting the paperwork was a easy.",5
Never let me along when I I was…,Fast and simple steps,4
Outstanding customer service,"Excellent experience, within minutes of receiving my application they contacted me to give them all documents needed, an in 1 week I was approved, I recommend to use lendio.",5
Customer Service,I have not received my funds ! I was notified that they were there available and ready! This was a month ago! I contacted the person assigned to me and never heard a reply!,5
thanks for the quick help,"To tell the truth it started out really really hard I’m not a technical person I struggle with us a lot technology is not my thing working with my hands is in 2019 my small buisness made 72,000 and some change in 2020 it only made in the lower 30,000 tmneither one is as great deal of money but it doesn’t take much imagination to think of all the ways the difference in the two would effect someone ! I personally require very little in the way of material things my buisness is a flooring installer and I work hard to make a living when Covid hit full speed I felt it not only did I feel it I was scared and always being self employed I’ve never had the unemployment or any other assistance Readily available to me , so worried and only knowing that no work means no money I almost took to the streets to do things that were not ever supposed to be an option or a thought in my head again this sent me into a work wind of thoughts and emotions that , to say the least , troubled me in more ways than most . I’ve worked hard to straighten my path and even harder to show a community , atleast the ones that truly matter my children my love and the rest of the people some with doubts some without that I’m changed and those ways were a thing of the past .anyways without the help of one Lendio employee by the name of t’quoa Boyd and I’m sure I just butchered  her name , who not only helped me with my total lack of technical skills never lost confidence in the ability of her employers and herself to get me this loan money that I needed in order to save the material Things and the things she couldn’t possibly understand that were at stake , but they nothing more than her ability to keep me inching forward thru something that probably takes the average person a few hours took me and only with her help days and hours of her selflessness did I reach our goal I received my first loan and was able to pay much needed bills and my help and I wish I  could express what Lendio and ready capital have done to change my life from a place where I thought only the unthinkable was the only option,  to we didn’t have to go around anything ,because with those two I learned we can go right thru it , and I might not have all I did and I still don’t have enough but now atleast I have my pride my dig my freedom and hope that there is truly not only light at the end of the tunnel but good people and relief thank you T’quoa Boyd and ready capital too !!!",5
Laura was great,"Very good , fast , easy understanding",5
Angelina N,Despite pandemic they were able to provide reliable services with good communication throughout the process,5
Lendio provided excellent customer…,"They were fast , easy to work with and very communicative! I highly recommend them !",5
Isabel was super responsive,Very hard working and reliable company. With great customer service.,5
Lendio Not Helping Matters!!!!,Lendio assisted my business with Funds in no time the process was easy and fast.,1
Professional,"Great service, I'm satisfied with the job you're doing. I got frustrated with having to send you my information multiple times. but I'm satisfied with your service. Thank you 😊",5
Laura Burnham was very helpful with…,It took too long to get the first draw causing me to lose out on the second draw because PPP ran out of funds.,5
Amanda five stars thanks,"I applied for a PPP loan through Lendio on the first day that funds became available, in late January 2021. Since then, over the past nearly four months, I've had the most frustrating experience of my life—literally HUNDREDS of unanswered phone calls and emails to Lendio (not joking, hundreds), no status updates, no information, and all the while literally every other business I know has long since funded through other lenders. For the past two months, on the rare occasions that I've been able to make contact, Lendio has assured me that my loan was in the final stages, and within a week or two of funding. My loan has been with the lender, Ready Capital, for a month. Just today, I received an email saying that the PPP funds are gone and I'm not getting my loan. My business has been devastated by COVID, and though we're starting to bounce back, I've been banking on PPP funds to get us through the next four months, especially as other relief (like rent relief from my commercial landlord) are ending. To say I'm frustrated is the understatement of a lifetime. This is absolutely devastating for my business, myself, and my employees, and not receiving my funds is 100% the fault of Lendio and Ready Capital. This has been the worst experience with a lender (or business of any kind) that I've ever had. The program designed to support small businesses has instead cost me countless hours of my time, an exorbitant amount of stress, and now Lendio has screwed me out of the money my business desperately needs out of their own inept handling of PPP applications. At a vulnerable time for small business in this country, their behavior is disgraceful. DO NOT USE LENDIO.",5
Laura Burnham was absolutely amazing,I was able to receive much needed help every step of the way. Definitely appreciate the help you gave.,5
Lauren Burnham was great,Thank you. It was easy and you were very helpful.,5
Isabel Montanez Great Customer Service,Lendio kept me updated at all times. And they provided me with sound advice along the way to getting funded.,5
Great services,Keesha was the voice in the dark I needed to hear. The process of going through our application of the 2nd round of PPP has been arduous and she gave me some hope and direction.,5
Daniel Coronado is excellent,"Working with Lendio was a very good experience!! Helpful and professional customer service, with a quick response 👍",5
Very easy to work with and fast…,Very smooth PPP transaction,5
She was a big help,Great assistance! Always responded timely when I had questions. Thank you!,5
Faith C from customer support,Lendio was able to get my loan funded and stayed in contact during the process.  Thank you.,5
Lendio Lending Experience,The process was simple and fairly quick.,5
Disappointing lack of coordination…,Deshundra Paris is the best loan officer.,2
You guys are very thorough,"Wonderful service and they guided me every step of the way. With the uncertainty in 2020 & 2021, they saved my business from closing.",5
Would never recommend,I felt like I was a top priority and they effectively process my application with no problems in a timely,1
Lilly and the team were great to work…,Got great service and help from Angelina N. with my application!,5
PPP process,Great service,5
You guys did excellent,"Lendio is fast and efficient.  The on-line loan application process tells you everything that you are going to need to complete the application.  Assuming that the borrower has all of the pertinent documents, Lendio makes it easy to upload the docs.  Also Lendio assigns one of their representatives to help you through every step of the application process.",5
Great Customer Service!,"Angelina N was very helpful, fast and knowledgeable. Thank You.",5
Amazingly uncomplicated PPP loan cycle,"I appreciate all of the help Lendio gave me. Although we had some confusion, it was handled quickly and professionally.",5
you guys did awesome,Excellent team.  We ran into some difficult snags and the Lendio team rolled thru them like absolute rockstars.  I cannot recommend them enough.,5
Excellent Response/Customer Service,The Team at Lendio was quick and got back to me with all my concerns immediately. It was a very easy process. I was approved and then sent to a lender who funded my loan within 7 days. Very happy. Thank you Lendio!,5
Jeff was really helpful!,Good Service,5
A thorough process,"Great service, always followed up through out the entire process. Made the process so simple and convenient",5
Excellent small business funding,Very nice and trust people l recommend you to so business with them.thank you for your help,5
Awesome,Lendio was excellent with the help of our PPP loan.  The communication was great making this an easy process.  Nancy,5
they helped me when I needed!,Lendio Definitely went above and beyond to help me secure my ppp. Recommended A+++,5
Laura Burnham was great with looking…,Lindeo website was very easy to navigate and upload any documents regarding the PPP loans. The process was long and I a many calls and emails were made to see what was happening. When I received a call from Chantal the process moved very quickly. Everything was done in a timely manner from  that point. I received my PPP within a matter of a couple of weeks.,5
The entire process was very intuitive…,"Excellent customer service, easy to use website",5
Good,"Lendio is a great company, I had nothing less than, a positive experience with them. They helped me receive my loan when other companies said no. You are in great hands when working with Lendio. Nasya Gonzalez was my loan specialist and she was Amazing! Keeping me updated on the process every step of the way. Also, I received my loan fast.",5
I was having trouble with documents and…,Customer service non existent. The loan was funded. However the lender that funded the loan(not Lendio but ReadyCapitol) is impossible to reach.  Very concerned about loan forgiveness and the fact that this process should be guided by lender.  My experience with my local bank on another loan was much easier and better supported. However if all you care about is the loan funding and not customer service or guidance than Lendio may be for you.,5
It had help us so much in our well…,You guys were great! Than you for all of the communication and efficiency!,5
Lendio was very professional,"Used this service twice and both times were very helpful. Easy to apply, Seamless process, Quick response time.",5
angline is a incredible customer…,"I was so impressed with Lendio and how quick the turn around was. From start to finish I think i got my PPP funds with in 2 weeks. It was a very easy, user friendly process. Their account reps text with questions along with emailed and or were available for phone calls. I was super impressed and would happily use them again in the future!",5
Excellent service from Lendio and…,"Great experience.  Fast ,easy,and helpful",5
Angelina and Laura were great,great response,5
I spoke to the best representative who…,Lendio responded immediately to my application. The process was seamless and handled courteously and professionally. I recommend them without hesitation.,5
She was quick and helpful.,Thank you for your business,5
The agent was sympathetic,Excellent experience. Highly recommend!,5
Great professional company I would…,The best service you guys give thank you for your help,5
They were very helpful with my…,"Thank you Lendio for your help to keep my small business standing. During this COVID 19 anything can help me, with Lendio loan forgiveness, it help me, my business keep door open to public. I’m trying to recovery after eight month of close down. I hope that people’s will come to my business as it start to go back to normal. After closing so long, some people’s learn to do their own hair. Hopefully in the month or so , I will get more customers but thank to loan forgiveness  I still be able to continue my business open door.",5
Laura Burnham from the help desk is…,"I am so thankful for finding Lendio! Even before I applied for the PPP loan for my husband and myself, they were very quick at responding and very helpful in explaining what needed to be done.  When I did my husband's application, he was contacted shortly after it was submitted and they guided him through the process.  For me, there were some things I was unsure of but I contacted them and they explained what I needed to do.  When I submitted my application, the gentleman contacted me within the hour and followed up when they needed additional information.  When that was done, he explained what the rest of the process would be like and of course assured me if I had any problems, don't hesitate to reach out.  It was a smooth process from start to finish and very quick.  Now that the PPP loan process has expired, I would definitely go back to them for my small business needs in the future.  Thank you so much Lendio for coming through for my family and I when we needed the help the most!!!",5
Great and quick service!,No Issues. Loan took a couple weeks from start to completion.,5
Laura Burnham from CX team went above…,"Lendio found me through 17Hats and I am so thankful. They walked me through the PPP process every step of the way, contrary to my first attempt with my local bank that I have been with for 20 years. They had great follow up to make sure that I was totally taken care of. So appreciative!",5
Wow Very Fast,I received conflicting answers to my questions about my ppp loan and still don't know the answers.Hard to get ahold of someone to talk to on the phone and takes days for a response.My loan took over 30 days to be approved..,5
Lendio provided a very efficient…,Fast easy process the agent I dealt with was very helpful and patient with me.,5
Using Lendio was easy and hassle free,"My experience with Lendio was remarkably  excellent. Application process was seamless, customer service was friendly efficient and overall process was very timely. Thank you for your service.",5
Very thorough,Perfect and on time,5
Subpar,I had great experience with Lendio.,3
Professional,This Company is  a perfect match for small business if you need help they got your back trusted and proven.,5
Overall I was satisfied with the…,Thanks for all your help in getting my loan .,4
