Title,reviews,stars
I never received notice that Fidelity…,Filled out all the information and when I clicked the box to withdraw it wouldn’t let me process,2
MTC takes very long to reply to the…,"Millennium bought out my 401k from my old job and then decided to start charging me for having my money. The process of rolling over to my current employers plan was not great and the website is not very user friendly.Edit:As a reply to Millenium below. Just because it's legal, doesn't mean it's ethical to touch my hard earned money. I entrusted this money to the previous 401k plan, not you. I don't agree with the practice. That being said, I'm happy someone reached out to me via a phone call to explain. I'll give 2 stars.",1
Horrible experience,What causes the two ira’s to be disbursed one  within minutes I’ve been waiting over a week for the second one of $150. What you’re also neglecting to say is when she reached out to me I spoke to four people prior who did not tell me that information. The customer service rep did not have a mastery of the English language. When I kept asking her not to extend the false pleasantries she kept doing that. Maybe you need to train your representatives better to explain the situation that would’ve been solved that day,1
Went thru link to set up account,I’ve been trying to complete a roll over for over a year and MY money is still stuck in your accounts.,1
Rep not helpful and when I mentioned I…,Terrible communication - seems fraudulent,1
Representative was rude at answering…,"It was just scripted instructions about how to move throughout the portal. If that is what I wanted, I would of done so",1
Millennium overcharges for $2700 401k,All I wanted to was get the things .. but I have to go through so much to get it I no longer work for that company and wasn't  Aware of you guys a new step I have to go through just to rollover my  Phones very irritating,1
Millennium Trust Customer Service Is Lacking,"I became a Mtrust customer by default when a former employer sent my 401k there. I tried to complete the onboarding process. It's stuck on the submit for review page of onboarding since i started the process in April, it's now August. After getting kicked out of chat every time I asked for an Agent, I decided this is not a company  I'd trust with my money. I've since had Fidelity to request a rollover. At least I will have access to my money now. I would not reccomend Millennium Trust for anything at all.",1
I sure wish I hadn't been stuck with these guys without my awareness or consent.,"The person who helped me close out my account was the only one who actually helped me. Before that, I couldn't figure out how to get access to my funds for years, and after I finally did I asked for help with rolling another account into my MT account, and I received no help with that. Only use this company if you have tons of time to spend on learning how to use your account.",1
Unfortunately,Well let's start by saying there is zero communication  from this company I've had this 401 k or what ever it became after my company laid me off. Fast forward 3.5 years nada zero nothing from them . All they care about is money or the amount of it that's why I just cashed it out and went elsewhere.,1
I was not satisfied because my concerns…,"Everytime I request a partial distribution from my RA it takes a long time to get the money.  I get jerked around each time I call to check on the status of the check.  This last time it was approved and ready on 8/5/2022 and I requested otvto be expedited to me.  I called Tuesday 8/9/2022 was told it wasn't expidited and sent regular mail.  I was told that since zI asked for it to be expedited I could pay 30.00 fee to have a stop payment on the check already sent and the new check would be mailed on 8/9/2023 overnight to me.  Here we are on Wednesday 8/10/2022 and still no money.  I explained I dont request this unless itvis an emergency but no one and I mean no one cares.  They have no sense of urgency for anyone.  They are dealing with other peoples money and livelihood and whether or not they have power, water and food to eat and they dont care.  I would not recommend this company to anyone as they have helped me none and cost me a fortune in life events.",2
Terrible experience,Couldn’t even talk to a human. Fook your company.,1
No no no.,ok i took down the first two reviews i had left.  I can't seem to reach anyone at your office.  one headache after another. when should i expect my debit card? it's been a week so far and it shouldn't have taken this long to mail it  out on August 4th.,1
The person I spoke with was very…,"The website was very difficult to use. It would not accept my information, kept informing me the information was wrong. It would not even allow me to delete the form so I could start over. when I was able to speak to an agent about the situation he was very helpful he was able to delete the form and stayed on the line with me until  I was able to accomplish my goal because of him. kudos to your agent! your website needs a lot of work!",2
i cant login,Website is very difficult to navigate. Took me 15 minutes just to figure out how to log in. Customer service was helpful but hard to get to. One of the numbers on the site does not work.,1
I tried to fix my 401 account through…,I gave my identification once.  Then I saw another email to do it again.      I gave the same info  and I’m guessing that’s ok.     And it makes me so happy the cheap company I was with decided to not pay out in full.  I guess they were stern about not paying the worth of an employee.  That’s why I left,1
It has taken about 2 years of back and…,"When,I make a payment, by checking used to get email notifications. Now,I'm not.The customer service team,is no help at all",1
Investment dwindles down to nothing vi company fees,Yolanda - Terrible Customer ServiceRyan was fine. There were no issues with Ryan. He was able to assist satisfactorily.,1
I wanted to do a simple rollover…,"I don't trust a company I've never heard of, who apparently is also Capital One. What a shell.",1
I have had two phone calls the first…,The representative wasn't that friendly.  I didn't have some information she needed but she was very abrupt.,1
Filled out all the information and when…,I didnt see the point in charging me a fee to take my money out of this company when I never transferred my money to this company in the  first place.,1
Millennium bought out my 401k from my…,"The worst company for your finances ever. Reps refused to answer basic questions and weren't very friendly. Trying to get your money out of their possession is overly complicated and requires archaic methods to do things. We live in a digital age, but they are stuck in the past, relying on processes that take months to get things done.",2
Horrible service,"Rep kept calling me ""honey"" and was very passive aggresive. also the rep was very impatient- would not recommend calling this ppl ever",1
bad system management and service.,4 years. you lost $200,1
I’ve been trying to complete a roll…,No money yet but transaction is complete? Interesting.,1
Terrible communication,I had a low dollar amount invested for a short stint at an employer before I rolled over to my current employers’s plan. Granted it was invested for no more than 2 years but I never saw any gains and instead saw my balance decrease as a result of annual and administrative fees. I do appreciate them reaching out after my original review.,1
Could of done the same thing myself,"A balance from a previous employer’s 401k rolled over into a Millennium Trust IRA without my knowledge. No one can explain to me why the balance remained in the 401k in the first place (I rolled the account over 3 months after separating from my previous employer and 10 months before the current balance was transferred to MT). I filled out paperwork prepared by my bank to transfer from MT to my preferred IRA, but I’m receiving email messages that claim there’s not sufficient information to perform the rollover (including missing my signature—which I absolutely signed). MT’s web portals are buggy and poorly designed. Phone and chat “support” is really geared toward providing no support at all (or at least only functionality that is already available in other formats). When I was able to speak with an agent, they were helpful. However, the automated menu systems are obstructive, actively discouraging me from trying to talk with an agent. Basically, I’m giving MT $30 to complicate my life with adminstrata that should have been settled months ago.",2
All I wanted to was get the things .,Account transferred to MT and not easily transferred to other main account.  Excessive fees for maintenance?  Fees for printed statements.,1
I became a Mtrust customer by default…,"My former employer rolled my account over to Millennium Trust. In order to claim my account I was required to provide a great deal of personal identifiable information as well as my email address and phone number. Millennium did not send a code in response to the phone verification. Consequently, I had to jump through additional hoops. After this horrible experience, and in a separate transaction on the same day, I received a message stating that requested information was not received, when in fact I submitted this information twice. If Millennium is relying on technology, the technology needs to be operational. I spent far too much time on this site. Far, far too much time.",2
Epic fail,I called last week to get assistance in retrieving my user name and password due to account being locked out. Was put on hold for at least 15 minutes but never heard from the company again. very disappointed.,1
No customer care....,$25 a year fee to maintain an account with a $10 closing fee,1
Everytime I request a partial…,It was a pleasure to contact Millennium Trust found the representative were patient and respect I really appreciate the help that I receive from the staff.,2
Couldn’t even talk to a human,"Millennium Trust is like ""The Last Jedi"" of financial companies - somehow it has good ratings with the BBB and such, like ""The Last Jedi"" had good reviews from critics, but the customer/viewer experience seems to be waaayyyyyy different. This company has been slowly draining my account with fees for years, and makes it so hard to actually move MY OWN MONEY out of their stranglehold that I've started the process and given up several times (their intent, I'm sure, with the convoluted processes and iffy customer service).Do yourself a favor and if your company puts your retirement into their care, get out as quickly as you possibly can.",1
BE GOOD,"Makes getting your money hard, does not do electronic transfers in the year 2022, customer service is a joke,",1
The website was very difficult to use,"First off never asked for my money to be given to some company ive never heard of, considering the last company that managed my money only lost my money. So i try to get my money sent to me. The original company tells me since my previous employer closed the 401 k plan my money was sent to your company. They gave me ur phone number, so i called get told to get my money i have to use a web portal and create an account juat to withdraw my money. Try to create an account tells me my information is wrong or no account. So i called again woman said oh there is a typo on ur personal info. Wont tell me what the typo is just that i have to fill out another form updating there records so once i get an email back that it was updated i can create an account then. So i got said email went to do it all again and it says my account has been claimed already. Whatever that means. Im very mad. Never wanted to do business with your company. Now im being forced to. I want my damn money now",2
Impossible to create new login.,Customer service wasn't very good. Then I was accused of being hostile no one knew what TSP was.,1
Website is very difficult to navigate,Terrible experience. Cust service phone number totally useless; took 10 mins of button pushing and listening to music to get to a human being.  The first human took a lot of information from me which I had already provided to the  automated system.  Then this person said she could not help me and needed to transfer me to someone else.  Another 5 mins listening to music and then got someone who asked for the same identifying information all over again.,2
I gave my identification once,Was able to find my account but am confused about another batch of money's whereabouts. Frankly your account is not user friendly and is the WORST and confusing website I've ever encountered.,1
"When,I make a payment","This company lags in the area of electronic transfers. Very helpful customer service,but the  ability to electronically direct roll over  funds from one company to another is lacking. The site does not allow for account owners to fill in  address to ""roll out "" funds, nor provide us with form fill in forms to send to our other institutions.",2
Yolanda - Terrible Customer Service,Sub ParI was forced to use Millennium after leaving my other job and my account was moved here. I was only allowed to manage one of my IRA accounts. While the other sat and was not able to be used those funds to make any gains. Wasted so much time being with these Vanguard wannabes.,1
I don't trust a company I've never…,Company is hard to work with and poorly words their documents when trying to close out account,1
The representative wasn't that friendly.,"Lost a lot of money with Millenium, after just a few years after taking control of my dissolved employer account. Investment lost money in a growing market. Fees were excessive. They never communicated with me.",1
I didnt see the point in charging me a…,"First all   My first call  they hung il on me.  Then when I called I was saying I needed papers to roll over my account to another on.  The the person was Arguing with me about the paper work my bank said to get the paper work to roll over the account, he kept saying transfer papers.  I finally said what ever paper I need to have my account go to an IRA that I already have set up.",2
The worst company for your finances…,Pretty horrible website. Anything takes several days to receive feedback on. Tried getting access to my account for eight months and was denied access for a variety of reasons. Tried calling several times as well but had bad experiences the first few times. 10/10 would avoid until they fix their website,1
"Rep kept calling me ""honey"" and was…",just trying to access account seems to be a deliberate challenge. last time I was able to see it there was little to no growth over 20 years.,1
4 years less $,Literally all automated service and all it tells you is to go to the website that doesn’t work properly.,2
No money yet but transaction is…,Terrible customer service and the online system is awful.,2
Not for me,"The service I received from a supervisor caused me to cancel my account.  It was supposedly recorded,  check it out .",2
Confusing and unhelpful,I am not sure why I was asked sign documents I don't understand before I could view my account. That to seems there's a lot hidden.,1
Account transferred to MT and not…,"Charges fees left and right. Charged a fee to send me a postcard telling me a had an account, charges $35 annually, charges for mailing paper, but never once sent a letter until last week.— later: After calling about this, they agree to “investigate” the issue and submit a request to return these fees after my info rolled over from a different trustee. I was told to wait a few days and saw nothing change in my account. Only after I left this review did I get a voicemail three days later from Pauline telling me they’re waiving my fees and pressuring me to write another review. I then get another call from another person pressuring me again, very vehemently, to write a new review before they actually did what they said they would do. If you have an account that rolled over, I would remove my funds immediately. They skirt the lines of ethics and rely on shady, near duplicitous tactics to maintain any sense of a reputation.",1
How can i do a demand  on you ???,"I have been trying to 'work' with Millenium Trust for two months now, to simply transfer cash from two custodial accounts over to an equivalent account on their platform. I've worked with a couple other custodians and this is typically filling out the appropriate forms and then waiting for the transfer to happen - that's not the case with Millenium Trust. I have many HOURS invested in filling out forms on their web site and then following-up to make sure they act on them, only to be sent the same forms via hardcopy (sometime 2 or three times) as if I hadn't filled them out already. Then, following-up on the new forms because no action takes place from there....and wait, and wait and then follow-up again. Trying to get a human on the phone there is a chore because they have automated menus that try to deter human contact - be it phone or chat. Trying to get simple beneficiary information entered properly was another matter - again, fill out their only form and then they complain that I need to fill out this 'other' form because I had submitted a trust, which I had not and I made that clear to them three times. Add to the tab three or four follow-ups to get them to fix both my beneficiary accounts because they either didn't act on my wishes or didn't act as indicated on the form. I  think Millenium Trust probably have good people working there, but their processes demonstrate a culture of ineptitude and I'm perplexed why Fundrise is requiring I work with them for custodial services because I'm not going to move any more of my retirement funds into Millenium Trust - life is too short to have to micro-manage my account custodian and since they are responsible for my retirement funds, that is of grave concern to me.",1
Poor Customer Experience,My previous company rolled over my401k to this company. Feels pretty predatory that I had to open an account and pay an account closure fee to transfer my IRA to my custodian of choice instead of them just releasing my 401k. The staff was helpful but seemed over their job and lacked enthusiasm. The fees are high and can’t wait to get my funds out of their possession.,2
I called last week to get assistance in…,My former employer quickly rolled over my 401k to Millennium Trust. Millennium Trust had my money for less than a month and charged me $50 in fees. I had to wait for my new plan to get setup and to accept rollovers. UPDATE: Millennium Trust issued me a rollover check for $50 to cover the fees. Adding one extra star.,1
$25 a year fee to maintain an account…,"I didn't pick this company, my work dumped my 401k in here while I took a short hiatus. They lost almost a third of my money and made the rollover back into my 401k annoying difficult. They wouldn't even send the check directly to my retirement account.A few days after I made this review they started calling me over and over. I think they were trying to get me to change my review, because they kept giving excuses.",1
It was a pleasure to contact Millennium…,Your website is not user friendly. I’ve had to switch from my cell phone to my laptop and vise versa to try to get anything done. I’ve gotten to pages that wouldn’t let you go forward and when you clicked on anything it would log you out and you’d have to start with a code and entering the same information.,1
Don't Trust Millennium Trust,They don’t provide prior notice before charging and taking your money! The customer service is not good. Nothing is clarified and they don’t understand what you are trying to explain. Will put you on hold to a point where you’ll get frustrated and disconnect!,1
Makes getting your money hard,"Well after several hours awaiting an email to reset a password (that wasn't incorrect) I reset the password and once it accepted it, I proceeded to see my accountI then received5 an error message again stating Ref. ID 3933187 contact InvestCloud, and once again I was not able to access my account 5th time in one day!!!",1
Just trying to get access to MY money,"I didn't choose Millennium trust,  after I left my old company they sent my 401k here.  The website is not user-friendly.",1
Customer service wasn't very good,"the app doesnt really explain much and is very vague when it comes to using your money, by this i mean they onlygive you limited options with language that only people with lots of experience understand. if you are not familiar with these things you will be lost.",2
Terrible website - very unintuitive,"Contacted Millennium Trust after waiting a week to have my identity verified.  The CSR resubmitted my request and still, after 3 business days, no verification. Please fix your issue with verifying your customers.",1
Was able to find my account but am…,"i am stuck in a constant loop of being redirected to a form to rollover my account to my existing employer, it will not redirect and keeps sending me repeat copies of the confirmation number as of writing this i am at 81 copies and counting. Edit: at the time of closing the web page and completing the form another way I had 106 emails.",1
This company lags in the area of…,"Called in for a simple change and was transferred to multiple people, had to repeat the same information over and over, was put on hold over 10 times, and now I need to wait and verify the change was actually made! Very frustrating. A waste of my time. In addition, for a relatively small investment, I was charged $30 in service fees. I will be moving my money ASAP!! Not worth the time. And no excuse to be charging a $30 annual fee for students who are starting out with a small amount.",1
Sub Par,Lost money in the duration of you holding my account,1
Company is hard to work with and poorly…,"Every time I called helpline, employees were very rude .. !!!!    Made it very difficult to navigate..  😡😡😡",1
Lost a lot of money with Millenium,"My account was rolled over from previous employer. They give you a week to decide if you want to stay with them or move the funds over to another provider. However, a week is not long enough to complete the process of moving funds (and they don't permit electronic transfers.) I got slammed with the $30 maintenance fee AND a $25 account closure fee.",1
Paper work for my IRA,"Extremely unprofessional, and rude. Closed my accounts asap.",2
Pretty horrible website,"The customer service was terrible, computerized telephone was completely unhelpful. The website is difficult to navigate and offen wouldn't load the pages correctly",1
not good,I was going in circles over and over because the representatives kept sending me to different departments and not knowledgeable of what to do. I needed to have access to my 401k. I don't know whose fault it is but I've never seen such a nightmare system.,1
Poor customer service and poor website design,We have been working as POA to get a distribution on an account since June. Had to send so much proof and weeks have gone by and no one has called. We called 7-21-22 only to find to have to submit more information which had done already. Asked for someone to call but we have not heard from anyone. Poor customer service,2
Terrible customer service and the…,It very difficult to get my funds rolled over the my new employer. The website is a disaster to work with I feel like my retirement funds are captivated by this company. Very bad experience,1
The service I received from your supervisor was the reason I've canceled my account.  It was recorded supposedly so I suggest you review her conversation  with me.,Fees too high. Money would have been gone if I waited 40 years to withdraw. Totally worth paying penalty so this company isn't taking my money anymore.,1
I am not sure why I was asked sign…,Millennium will never admit receiving correspondence from Schwab!,2
"Charges fees left and right, then presssures you to write a positive review.",Don't try to get funds put into your account electronically...it will take an act of God to make this happen. Plan ahead of time if you need funds and ask for a paper check to be mailed to you...or suffer.,1
Yikes. Not sure how else to summarize my experiences.,The representative didn’t listen to my concerns. She constantly repeated the same thing. I asked her how to fix my issue and it seemed as though her concern was the fact that I did something wrong. Very rude to a customer that’s asking for help and calling to fix things.,1
"High fees, inefficient processes, and unenthusiastic staff",You inform me that I have an account with you related to a transfer of my retirement account with a previous employer. I then have to go in and verify this with you giving out private information. This absolutely irritates me to no end as I have not received any notification from my former employer that this process is taking place and now I have fees that need to be paid to you to get this money transferred to my active IRA. I am very irritated with this process How do I know this is legitimate and not a scam.,2
Excessive Fees - $50 for less than 1 month,"Using MTC for an IRA investment in an alternative investment. This company's service is horrendous, truly the worst financial services company I have ever dealt with in 35 years of investing. I see that it is private; I assure you the owners aren't investing in the service side. Talking to a human is a phone tree ordeal, then you get people that literally don't know what they are doing. They can't transfer calls without dropping you, or you end up in another queue. The staff you do talk to seems new and unsure of what they are doing with paperwork. Want to escalate and talk to a manager - just forget about it, you won't live that long. Want a call back after leaving a message (*voice and email) - it hasn't happened after about 8 tries - not one return call or email. I have been trying to get a ""case"" worked for 4 business days. They have lost emails, asked repeatedly for the same things, and then made absolutely no progress. DO NOT USE THIS COMPANY IF YOU CAN HELP IT.",2
I didn't pick this company,Hate this website. Hard to use,1
Your website is not user friendly,It took a lot of time trying to withdraw my account.. Client services can’t give me any answer as well.,2
They don’t provide prior notice before…,Not helpful or eager to help. Dismissive.,1
Well after several hours awaiting an…,"Unable to get a live rep after over 40 minutes, ridiculous customer service!",1
I didn't choose Millennium trust,I was hung up on after holding for 20 minutes. The rep asked me a question and I responded. She said hello and then hung up. Didn’t even give me an opportunity to make sure I was not connected. Very frustrating.,1
Needs more work on info...,I submitted a form to receive a check on may 26th 2022It is 7-18-22 where is my check!!,2
Verify me,The company did not say anything except go create an account online. Did that almost a year ago. Now they need me to send in proof of who I am??? The fees are high and the service person I spoke with could use more management support with answers.,1
i am stuck in a constant loop,All the fees that were associated with me getting my money back is ridiculous. I put money into my retirement to be able to have it and then it just gets rolled over to some kind of Ira thing that never even got money added to it. I won't refer anyone to y'all,1
Simple change -- LONG wait,Horrible!! Unable to get access to my account…,1
Lost money,"I never agreed to have my account switched from empower retirement to millennium trust. I never agreed to all the fees associated with maintaining, transferring, and closing my account with millennium trust.",1
Every time I called helpline,not good not good,1
Took too many fees,"I called about an unsolicited dispersement I was sent.  They denied that they would do what they had done.  No one could help.  Eventually they promised to call me back, but no one ever did.",1
Extremely unprofessional,"Worse experience ever, not even worth writing about. Will be transferring my funds elsewhere very very soon.",1
The customer service was terrible,Your web site is not user friendly for someone like me who is not technologically savvy.  It was very stressful trying to navigate your system!,1
What an inefficient system!,I wasn’t consulted with having my small amount of 220$ to be rolled over to your company.  Then I was charged 40$ worth of fees including an annual maintenance fee for a new account less than 2 weeks old and additional 25$ to cash it out on top of the 10% federal tax penalty.  I basically lost half of it.,1
We have been working as POA to get a…,I didn't appreciate getting a letter from empower telling me my retirement account was going to be cashed out then after the fact because I no longer work at truman getting a letter from you all taking over my acct having to be charged a $25 dollar fee to close my account plus be charged 25% from the government to close my retirement account as well.  The closing fee is straight b  sh!t,1
It very difficult to get my funds…,"Confusing AF. They want the experience to be totally user guided or whatever but the interface is unnecessarily complicated and it's next to impossible to get a human to help. When I did finally get a customer service representative, he was extremely helpful, but that was after hours of frustrating self-navigation.",1
If you want to have nothing left when you retire use this company,"I was trying to start an account and transfer money to Millennium Trust but after 6 weeks, Trevor Stabler cannot get that done.   I'm at a loss.",1
Millennium will never admit receiving…,"Redundant info required. Get the security issues, could not correct some fields easily.Appreciate the process.Thank you",2
Unreal,"This company had my roth IRA rolled to it in 2016 and i was not notified.  The bank then took out many FEEs over 2017-2019 in an account that earned $2 in interest,  over $50 in fees were taken out.   Then i withdrew and the IRS is taxing me on the full amount because it got reported as a PENSION WITHDRAWL.i did NOT hang up on the attempted phone call.   There sounded like a disconnect but i am very disappointed you would claim that i hung up on you.  i never got my password to see the document.",1
The representative didn’t listen to my…,NO Text received to activate My cardCard number entered Thrice3 digit on back entered ThriceNo assistance available at That #,1
review,Not happy with the way my account has been handled and I don’t appreciate that I’m not able to access my account wherever I feel like accessing it from to make a damn transaction it’s really atrocious how customer service has really gone down! I will be so happy when I do not have to do business with your company ever again millennium!,1
Terrible service.,Account was transferred to Millennium Trust by a previous employer.  $25 for an “Account Cancellation Fee” is robbery.  I will never willingly do business with this company.,1
Don't use MTC an IRA investment and expect service,called for info was told to hold for one hour not acceptable at all.,1
Did not fulfill my needs.,"I’ve been trying to move an old 401k from Millennium Trust for basically 2 years now. Now, it has not been constant, but it’s taken so long because they make it so impossible to get anything done. They do not have online options and require paper everything even from the bigger companies. Their process is painfully unnecessarily long.They do not send regular information, I do not recall the last time I received an account overview or statement of any kind. They charge fees, which I am pretty sure if why they make it so impossible to get your money out of the account.Stay away, stay far far far away.Additionally, they only respond to comments who leave positive reviews, if that doesn’t speak volumes, I don’t know what does.",1
Hate this website,Extremely long call wait. Cumbersome process to transfer money that was transferred over without my consent from a previous retirement account,1
It took a lot of time trying to…,"I am still waiting for my 401K to transferred to Merrill lynch, I don’t understand what the problem is. I just assume the company need competent people to work in order to have the job done.",1
Not helpful or eager to help,"no follow up contact. i login after trying to get my widthdrawl and it just says ""youre all set"" need to speak with representative",1
Unable to get a live rep after over 40…,I got ripped off with all the fees so I withdrew my money and then another fee to closeout the account. This is the first place Ive had charge a fee for closing out my account. It seems as if its some sort of scam to make you decide to stay but with all the fees your account will go down to nothing. Wouldn't recommend this company.,1
I was hung up on after holding for 20…,"The representative was helpful and patient.  The company's account set-up is ABYSMAL.  Very few sign-up features actually work.  as you set up your account, the MFA steps for iphone users (I assume that these are many, by the way), suck.  I got duplicate verification codes, multiple times (and no - I didn't click the button more than once to generate a code).  I must admit that clicking the button twice to generate a code would have been an intuitive thing to do, as it took an UNREASONABLY LONG TIME for the code to be texted to the user (me).  Apparently, Millenium Trust is using an inferior, low-cost SMS provider with terrible latency.  So - fair warning:  if you have an iphone, and you seek to verify your identity using SMS, you will likely get TWO verification codes sent to you, one immediately after the other, but you will have to wait an inordinately long period of time to get these two codes.  The next, begged question is ""which code do I enter?"" Logic would suggest to enter the more recent code.  DON'T DO THIS - it will fail.  Enter the first code sent - this is the only way I was able to get it to work.  Do you see the picture here ?  UNACCEPTABLE - AMATEUR HOUR.  Don't do business with this company - there are many other, better options.  Overall - a very bad experience.",1
I submitted a form to receive a check…,I simply wanted my account number took two hours to get through the system started on Iphone 12 with safari browser switched to chrome at agents request. Agent hung up on me went back in and started over again still would not complete called back again second agent walked me through the sign in. Finally got in but was told I could not get my number for a few days until I received a letter from them. I am going to file a complaint,1
The company did not say anything except…,"Requested a early withdraw that is suppose to take up to five business days to complete. It has been nine business days and no word. I called and spoke with an ""agent"" who was coughing loudly on the phone and didn't seem interested in helping much, she sounded very tired and bored. I let her know I was just checking, since, I had not heard anything. She told me it takes up to five business day to process, and that I just needed to wait. I informed her it had been past the process time by a few days and just wanted an update on the status. She seemed irritated and then placed me on hold for about ten minutes, only to get back on the phone and tell me they do not know the status of my withdraw or where it is during the process. She did inform me that her ""team leader"" sent an email out to the company to handle it immediately. Whether or not they actually sent any email, I don't know. I feel like they just wanted to get me off the phone. As of today, I'm still waiting on word of what's going on. I will more than likely pull my money out once I research a company I feel like might do better.",1
All the fees that were associated with…,Very bad experience to hard to navigate too many steps. Had to call and the person at could only try and help me get sign in still waiting on my Welcome email so I can access my account. I shouldn’t have to wait 2-3 days to have access to my account.,2
Horrible!,"Too much drama over a few dollars. I didn't authorize empower to remove the funds in the first place, then when I left they rolled  $23.00 over to an IRA. Now I will sacrifice at least $10.00 to get it back and the identity portion to do it is monstrous. Every single time you log on to the site it's the the full Monty. How can anyone protect their ID? This is why I object to these life sucking entities to begin with. There will never be retirements built by forcing the working class to build their retirements with entities who invest your money and then lose 25% a year. What's worse...I never consented to using these products ever.",1
Maintenance fees,next to impossible to get your money moved to a different account,1
not good,It’s been a month and I didn’t get my withdrawal. Turns out millennium canceled it without warning because I didn’t respond to an email that was not sent. So I lost $10. Agent said I filled out the wrong form. How? I don’t know. I never got the email. Millennium Trust just wants your money.,2
Not helpful,I have not been given access to my account as requested,1
Worse experience ever,I called and try to get my retirement paid out and they told me it would take about a week after I create an account then I can apply for it to be removed it’s been two weeks and I haven’t received an welcome email,1
unfriendly web site,I attempted to post a distribution from my retirement account and was blocked because a $30 annual fee was pending. I had to call to handle the distribution request.,2
I wasn’t consulted with having my small…,When the flames don't have a good attitude. They're always rough. They're late for everything. They don't call on time. They're very unresponsible. I don't recommend them,1
I didn't appreciate getting a letter…,terribly hard to withdraw out to new place,2
Confusing AF,Fees and not easy way to withdrawing funds.,2
I was trying to start an account and…,Have been trying for weeks to get my money that rolled over from Home Depot. Thank God I am not a customer !,1
Redundant info required,I got locked out of my account and it took calling 2 different times to get a distribution request. And the second time I was questioned and warned I was on a recorded line by the agent trying to say I was not me. Very unprofessional especially for a service I never signed up for and was charged a fee for. I believe this service is a rip off,2
HIGH FEES and then HIGH TAX PENALTY,"If you value your money and enjoy the ability to transfer your funds easily, DO NOT trust Millenium Trust.  Their primary goal is to charge you fees.",2
NO Text received to activate My card,Stupid processes and patronizing unhelpful customer service. Wasted two hours today. Two stars instead of one because at least the CS manager was able to help me and treated me like a human being.,1
Not happy with the way my account has…,Unfair fees and did not sign up to go with this company. Customer service is Unresponsive,1
Fees are absurd,$25 account closing fee? Seriously?,1
called for info was told to hold for…,"Waited over ten days & counting, with no way of contacting any personal rep directly about my withdrawl. recieved two no reply emails thanking me for choosing mtrust. yet i still havent recieved my money or an update on whats going on...",1
Impossible Luddite Company,"I didn't put my money with this company. My former employer did. Between their annual charges and transaction charges (I was wholly passive so these are all fees you can't help but incur), this company took so massively much more than my paltry retirement sum was earning that I was losing a lot of money to their crazy fee requirements.  Don't put your money here!!!!",1
Extremely long call wait,"These folks were just a nightmare to deal with, from not being able to access my account for ~6 months to not getting my 2FA info updated for 2 months, finally just had it and closed my account which cost me $30.They do everything they can to deter you from contacting them too, don't believe me ?  Call their number and see how long it takes to get in touch with a human being.The most helpful person was the agent i spoke with to close the account, kudos to them, they probably have to take alot of those calls lol.",2
I am still waiting for my 401K to…,"Worst service I have experience from a team so far. I have requested a distribution now twice and there has been no confirmation of movement forward when sending the required documents. Then when documents are requested again because I was not informed of incorrect documents there is no response again. It is entirely frustrating when you get on the phone to be told oh yes, your documents were incorrect and you need this form. Then fill out the new forms immediately to provide and get only the response the forms have been received and you will hear shortly.... I would love to have my money NOW!!",1
No customer service none,"Called for help moving funds from them to my credit union. Called ask for real person and was put on WAIT!!  Opt for a call back,10-20 mins. After an hour stated over. Waited on the phone. While waiting I went to the website and tried to get in. All I got was a repeat of QUESTIONS asking to identify who I was. After one and a half hours I called again. This was a little more fruitful, I finally got a REAL Person. But he was not able to get me satisfied. I asked for a supervisor who finally showed me an end to my quest. I'm being sent my account numbers so I can transfer funds to my local account. If there was a lower rating I would give it. No phone call back, a website that gave little or no option then another 20 mins waiting to talk to a real person.",1
no follow up contact,Is not very pleasant. I am still in the process of dealing with them and wish it was over. Almost want to give them my money because they are making it so difficult to have my money I put into the fund. Do not recommend.,1
Would not recommed,I would never open an account at this institution unless you want zero access to your money and no assistance from anybody in order to close your account and move your funds. They are robbing people and should be in prison.,1
The representative was helpful and…,overly complicated paperwork to do a simple money transfer,2
I simply wanted my account number took…,Your web site is complicated especially for an IRA transfer.  Customer service people were pleasant and tried to help.,1
Poor Customer Service,"Millennium trust, parent company of Payflex. Payflex is the absolute worst most fradulent provider of FSA services in the US. Stay far away from Millennium trust. If they cannot even manage an FSA plan DO NOT TRUST THEM WITH YOUR IRA!!!!!! Payflex will deny all claims and refuse to pay YOUR money for YOUR healthcare. Payflex is horrible, look at their reviews, NOBODY is happy with their services and they are proudly owned by Millennium Trust, they need to be shut down!!!",1
Very bad experience to hard to navigate…,"July 27 update:  Yes, Terri called and she has been helpful. However, it has now been a month, you have all of the information you need to make the transfer. My advisor at Vanguard has been calling your team everyday and the response is “waiting for liquidation”. It’s a simple target retirement mutual fund. This doesn’t take that long. Until the transfer actually happens, I will continue to update this review. Jun 29: It has been a month and a half since I initiated a request to transfer my IRA to another account. After a lot of paperwork plus two follow-up calls, the money is still with them. I have no idea how to get my money out at this point because clearly even phone calls where they promised it will be taken care of had led to no action.",1
Too much drama over a few dollars,"The ability to do the withdraw online was very helpful and easy. I was annoyed by the $25 fee for withdraw when I already have to pay the 10% for taxes. I didn't want to withdraw the money, but we had an unexpected death in my family, so I had to do it. A $25 service charge is another ""nickel and dime"" process for customers.",1
Worst customer service ever,My former employer chose you. I haven’t had the time to review your company of make the choose myself. Then charge $25 for closing an account I didn’t open.,1
next to impossible to get your money…,Too many hoops to jump through and steps to send a check .,2
