Title,reviews,stars
They were very helpful,This company should be closed down till they are educated on how not to take advantage of people...300%interest is totally unheard of..then they take 2 payments out at a time..,2
Did I get the loan,"This company say they only deal with a small amount of bank accounts, i have an online only bank and they won’t help me because of that. Some people can only have that type of account and because of that y’all won’t help, I will definitely not recommend y’all to anyone ever",2
Copy of loan cotract,I would never get another loan from you guys again,2
TOLD WRONG INFORMATION AND BECAUSE OF THIS I NOT ABLE TO GET MY SAME DAY LOAN,Tribal Loans are Loan Sharking at 275 percent interest adds up too about 100 dollars every 3 days. They are protected through tribal law and have found a loop hole on how to prey on the weak.I accepted a loan but thought There was a 35% cap in this State. Try 275. % that is insane,1
Sove my prayers,They were there for me. But I will never use them again. It seems like I will never pay this loan off!!!. Thanks,2
Fraudulent jnnnn,Apparently you can not get a new loan with Cashnetusa when you have one with Netcredit.  What a joke.  I have always paid my loans off with this company and now they want to turn their back on you.  What a jole.,1
This is FAKE!!!,This company is a scam and they take advantage of people.  A loan should have one monthly reasonable payment not 3 monthly high payments.  For almost 3 years. DO NOT DO Business with these crooks,1
Good company,"If I could give less then one star I MOST DEFINITELY would!!! This company is the opitomy of a DISHONEST loan shark!!! I sent a cashiers check to pay off my account and first the man on the phone gave me the WRONG address to send the check. I had to call to get the payoff amount. My check was returned to the bank because of the address and my bank said that this it rather customary because it gives them more time to add interest to your account and at 299% yearly that is can be anywhere from a few dollars and up. Mine got up to $15+ a day while waiting for this HORRID company to fix my account...but they STILL want the interest and refuse to fix it. My bank sent the check out a second time to the correct address and CashNet USA cashed my check but then the next month reversed the check off my account but never returned the funds. Also in going over my account VERY CAREFULLY I found MANY discrepencies. There were a few months where they took payment but NEVER posted it to my account or reversed the payment and never returned the monies. On 1/14/21 my year to date interest was $134.70 with $260.42 charged for the month. Then on 2/11/2021 my year to date interest was $1,053.26 with $322.60 charged in interest for the month. I'm not a math teacher but that doesn't add up. I reached out to the company SEVERAL times to fix these issues but to no avail. Finally I gave up...and they stopped harassing me mid 2021. Well a couple months ago I found out that they sent my account to a collection agency for  an unpaid and delinquent account . I had to go back to my bank to get a copy of the cashed cashier's check dated 10/14/2020. I THINK this is finally settled...but the collection agency is not responding to my emails...so who knows. DO NOT USE THIS COMPANY...but if circumstances in your life require you to use a cash advance loan shark CAREFULLY and DILIGENTLY go over EVERY statement and transaction!!! THIS COMPANY IS EXTREMELY DISHONEST AND HAS HORRIBLE CUSTOMER SERVICE WHEN THEY ARE IN THE WRONG!!!!! BEWARE!!!!!",2
Pay back is extended too long,The Online Apply for Loan and said I was APPROVED FOR $1500 But when I accepted the LOAN It went another page And it said CONGRATULATIONS YOU'RE APPROVED AND THEN I WENT TO FINALIZE MY LOAN AGREEMENT ON THE NEXT PAGE IT SAID SORRY BUT WE AREN'T ABLE TO GET YOU A LOAN AND THAT'S NOT RIGHT BECAUSE I GETTING THE LOAN TO ATTEND MY BROTHER'S FUNERAL HE PASSED AWAY FROM COVID-19 AND NOW IM SITTING HERE CRYING CAUSE I'M NOT GOING TO BE ABLE TO GO WHAT'S A GUY DOWN ON HIS LUCK WITH THE WORLD DECAYING RIGHT IN FRONT OF ME PANDEMIC I THINK IT JUST MADE IT HARDER FOR A AMERICAN TO BE ABLE TO GET A LOAN!!!🥺😡😡😡😡😡😡😡😡😡😡😡😡😡😡🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯💯,1
I made a $400.00 payment on 5-1-2022…,I have had payday loans with this company and have always been approved and paid my loan back on time.  Now I cannot even get into my account and yet they took money off of my debit card that was lost which never should have happened.  I tried to get a hold of customer service by email and all they told me is that I have to ask to request a new password.  Wow!  This is how they treat there returning customers.  Used to be a good company to work with and now nothing.,1
Never should have gave me loan,Horrible service and wait time to take out money thats there,1
poor !!scammer site lol all my families…,Don’t do it most of your money goes towards interest you will be forever paying your account off don’t do it please think about it,1
Y’all pray on people the are struggling,Predatory loans not for people who living check to check period so think twice about getting these types of loans.,2
Cash net is a rip off I pay 600 a month…,Online I was told I was approved for a loan but when I called on the phone I was informed I was denied,1
If I could give zero stars I would,Have tried to get a loan and never did they have sent me offers to apply and got nothing,1
They take forever to take calls when…,Y'all turn me down and I just needed one hundred dollars,2
Excessive interest for a small amount,High interest. Multiples twice a month. Knows its hard to pay back on time. Expect to pay 200% or more back on loans here. My advice dont use unless truly desperate.,1
Withdraw your ACH while you still have a bank account.,Payback is 3 times initial loan. WhT a rip off 😪,1
I am giving this company a 1 star…,This company is highway robbers for a 1000 loan I paid back 3500 if you get paid weekly it might be okay but if not the interest fee for is a extra 114 a week I wouldn’t suggest no one use this company it’s truly a get over,1
Been with this company for years never…,Very bad company they rob you and misleading,1
Do not use …,How can you call yourself cash net USA when you don't even help people who live in WASHINGTON? And why are you able to advertise on my Facebook I think this a joke you need to change your name.,1
Won’t accept me,Don’t like them at all . Wish I never got a loan from them . This has been a nightmare . Paying off my loan in full in two weeks !!,1
This company is horrible,"I really don’t appreciate how high the apr is! Completely ridiculous. Instead of being reasonable give those with bad credit a chance at a lower rate. In my opinion most people only want to not pay it off and rip you off due to the fact that they have to pay $3,000 for only $1,000 in the long run if you don’t pay the loan off the next day you’ll be broke. People with bad credit or in my case brand new credit should be given the privilege of getting such a low apr. Most people with fantastic credit scores are only like that because they got money or it took them there whole life( at least that’s what I’ve seen). I’m not rich I’m 18 make little money unless I hit my 60 hour mark. But I’ve got two cars(27,986 and 29,999)three credit cards(Total available credit 750) and never missed a payment in my life, my utilization rate 10%. But I did bring my credit from 300 to 600 in less than 2 months. And yet I’m still stuck with. 23% apr on both my vehicles. Even know I do everything correct make payments on time. So think of yourself as a company do you want to be the ones that people hate and only thrive for the money than be my guest, a company should thrive for helping there economy, for there people, and for there pride. Sure the company I work for is extremely wealthy one of the wealthiest in the world. But they better the economy, on god there for the people, everything I’ve seen the company do even as a whole has been extremely life changing to me and everyone in this world. Even if they don’t see it!",1
This company should be closed down till…,Cashnet denied me on unknown reasons but the customer service was splendid and helpful. So I say didn't like the decision of cashnet but loved the customer service,1
This company sucks,You guys suck big time you won’t help a family in need money hungry mofos,1
I would never get another loan from you…,"Do Not Trust CashNet USA. I received a loan quickly enough.  I asked for only $800, instead they put $1300 in my account.  When I found out, two days later, I immediately paid them back the extra monies that I did not request.  They are now charging interest on the extra $500 after only two days of me “borrowing” the money.  I have sent an e-mail stating my case; they did not respond.   I asked for proof that they resolved this matter as they stated, and asked for a transcript of the recording when I applied, in the E-mail, they did not respond.  I personally don’t know what to do.  Fair Trade Lending Law?  Be Very Careful About This Company!  This is just my opinion!",1
Tribal Loans are Loan Sharking at 275…,Highway robbery.  I regret ever taking this loan out.,1
They were there for me,"Declined for not having a ""valid bank account"" despite having an active checking account through Chime and being ""preapproved for a $1,500 credit line""",2
Apparently you can not get a new loan…,"I was a customer for over 5 years paid every dime back on my 3 installment loans, I paid my pay day loans back and was an amazing customer. they offered me a pay day loan another time and I again paid it back in full, never had a return payment never negative account and now they will not let me apply for pay day loan. The company must not care about Customers. The customer service is amazing but company as a hole appears to be a scam now.",1
No live service,sorry place to get a pay day loan diden't even let me fill out anything,1
This company is a scam and they take…,I have ben approved 3 times but they could not get bank information correct then they say its correct but no disqualified for loan. Dont waste ur time moneykey better,1
If I could give less then one star I…,Was approved 4 times for a loan each time the application was withdrawn due to system error told to reapply 4 times an each time did the same thing and now I’m not eligible to apply again?,1
Loan Approved but AFTER Finalizing it??🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,I was denied even though I am a repeat customer who paid back on time. Nothing has changed and I don’t understand what is different.,1
I have had payday loans with this…,"this loan site is sucks, i was approved for 1,050 while applying and i was asked to provide some docs which i did and they decline my application. VERY BAD",1
This company sucks!!!!!,I have been trying for several times to get a loan through you. Always denied. I guess it is because of credit rating. Too bad you don't try to help those of us who really need it and put a little faith in us.,1
Horrible service and wait time to take…,Worse loan ever! I do not recommend.,1
Don’t do it most of your money goes…,So I take out a loan two weeks ago. $100. Then I repay the loan ONTIME and then try to request a new loan and site won’t load. Am on phone with customer service for 45 MINUTES! Can’t get through. This morning I’m greeted by an email from Cashnet stating adverse action and I can’t get approved!Cashnet can’t tell me why but yet can take my money!STAY AWAY FROM THIS PLACE!!!,1
Predatory loans not for people who…,Declined with 720 credit. Declined for no credit line history. Scam,1
Or was good for me.,I never received my money this is a scam!!!!,2
Online I was told I was approved for a…,Great csr’s it’s the company and their website that sucks!!!,1
Have tried to get a loan and never did…,We applied for a loan to get a little help getting Christmas for our children and got denied... We even received a pre-approval offer in the mail so we go through the steps listed on the offer and once again get denied... It's one thing to be denied but it's totally different to get pre-approval emails and offers in the mail just to be denied yet again!!!!  Thanks for the help NOT!!!! POINT BEING DO NOT SEND APPROVAL LETTERS OUT TO STILL DENY FUNDING!!! This would have greatly helped in getting Christmas for 5 kids.... The initial denial didn't bother me.... It was after I got the pre- APPROVAL offer that I thought I would be able to get them a better Christmas.... In other words I was never APPROVED!!!!!,1
Y'all turn me down and I pay y'all out,The website itself tends to have any issues.,1
High interest,This so called lending company is a joke. If I had everything they wanted then why would I need them in the first place,1
Payback is 3 times initial loan,"This company is a rip off since they changed ownership or management I’ve used them since 1999 and they used to be excellent for letting me get a payday loan Now if the lend you $650.00 they want $1,1908.48 back which is ripping me off I promise you I will Never use this company ever again & I’m reporting them to the commissioner & BBB",1
Way to expensive,I've been denied twice. Thought cashnetusa helps anyone with a job?????,1
This company is highway robbers for a…,They are quick to set up your payments and due dates but take forever to release your money to your banking account,1
Very bad company they rob you and…,"Although the funds were available quickly, the interest rate on the loan was sky high. My loan was for $1150 and I paid it off within 1.5 months. In the end I ended up paying over $1600 back.",1
How can you call yourself cash net USA…,CashNet is a scam! They seek out people in need and get you with the hidden interest rates! I only took out a $1000 loan there is no reason I should be paying this company back over $3000. Payments are taken biweekly and as soon as your check deposits into your account. I’ve paid back the loan and then some! I will be closing my account/stopping payment to lock them out! It’s ridiculous. You basically NEVER PAY THE LOAN OFF. You will be trapped into a vicious cycle! DO NOT TAKE A LOAN FROM THIS COMPANY…. NO MATTER HOW DESPERATE YOU ARE!!!! DO NOT MAKE MY MISTAKE…,1
Great Service 👍👍💯,"The fees and the interest rates are outrageous. Definitely do not recommend it. I made a $150 payment and my balance did not drop at all, mind you I only had a $600 balance. You take a loan and you will be paying it back for close to 2 years and paying back over 4x the loan amount. Please explore your other options.",2
Don’t like them at all,Store close while I was in the middle of my application.,1
The worlds greatest Review😂😂,You wasted my time and my space by sending me emails stating oh you can get a cash loan we can give you this cash loan you are approved for this cash loan after many many times you telling me this I go on to get a loan and have them for bid you say I can't have the loan quit wasting my time I'm sick of you long companies lying to people telling them that they can get a loan just to get them on your freaking site have a great day,1
Awesome customer service,I don't understand how my ex was allowed to use my information to get a loan and now I am stuck with paying it off,1
You guys suck big time you won’t help a…,"This loan company charges too much interest, it is ridiculous. It is explained in the contract, however, it is still outrageous. Be prepared to pay a tremendous amount of interest and fees even before your first payment is due. Your better off getting a loan through another company. I do NOT recommend.",1
Do Not Trust CashNet USA,"this loan site is sucks and bad, you people can't verify my identity and approve me a loan. NOT RECOMMENDED",1
Highway robbery,wouldn’t recommend this to anybody…wouldn’t recommend this to anybody 👎🏾👎🏾👎🏾👎🏾THIS IS REAL SUCKS AND BAD,1
Bullsh!t,"I applied for a very small loan, I am a Grandma raising my Grandchildren. On the application they asked how often I was paid , honestly 2x a month I'm on disability where I receive $700.00 a month. I also receive an additional income for my Grandchildren from Job And Family services of $442.00 there really wasn't a spot for the information but tried to include as assurance I could repay the loan. I feel absolutely humiliated and embarrassed as I've never been the type to ask for anything. My babies have had a rough year we've each had Çovid at separate time's. My husband fought and was injured for this Country, yet it seems This Country has never fought for us. I was trying to do something for them at Xmas because right now we're all they have that care. I've had custody of them for 6 years and although it's a struggle at times ,I'm so Blessed to have them. My granddaughter is in the National Honor Society at Western Hills High school she'll graduate with Honors, therefore I'll never have to worry about a company treating her like she doesn't matter. CreditNetUSA enjoy your XMas.",1
I was a customer for over 5 years paid…,CashNetUSA is one company that I will never use again I don't appreciate them not explaining to me and making sure I understood what they said to me before they started taking out more payments than what they were supposed to you have very good employees I rate them high your company sucks I'm very disappointed,1
sorry place to get a pay day loan…,wouldn’t recommend this to anybody 👎🏾👎🏾👎🏾👎🏾,1
Bad experience,Didn't tell me why I couldn't get the loan,1
I have ben approved 3 times but they…,Great 😊she was Good,1
Was approved 4 times for a loan each…,"I have not never in life received any money from CashnetUSA so why are you saying that I, Kenyatta LaShawn Jones, is a repeat customer.",2
DENIED.,"they say you got the loan one minute then the next its their sorry but they cant help you out at this time. and plaid is something as well, it says everything is good too but then you get the email saying that there is an error with my log in. come on fix the crap",2
this loan site is sucks,Disappointed  CashNetUSA would not  accept my application  for personal loan.,1
I have been trying for several times to…,They couldn't get me the money today and I am not paying 325%!!!! I DON'T CARE HOW BADLY I NEED IT.,2
Worse loan ever,I called and moved my payment date around . I also did it online and received a confirmation email . Cash net still took a payment out today sending me into the negatives . Very disappointed.,1
So I take out a loan two weeks ago,Wouldn't even give them a one very very poor they'll give you a loan and once you pay your loan off they will not issue you another loan they give you some line of crap would never recommend them for anybody and I would give them a zero,1
Very good when you're in a bad situation,299% interest is just too much for anyone and should be outlawed,2
Declined with 720 credit,"There interest is too high they don’t give u a quote upfront,shame on this company",1
I never received my money this is a…,This company sucks never in my life have I had so many issue with any lender as I have had with this company and I will never borrow from them again nor will I recommend them to any of my family and friends . Not a very good lending company at all.,1
Great csr’s it’s the company and their…,I truly feel like Cashnet USA is a rip off,2
No help for kids Christmas and false offers,They just wouldn't give me a loan they didn't say why I don't have bad credit it's not like the commercials that all I won't recommend this company to anybody and I won't try to get a loan from them again,1
The website itself tends to have any…,I signed contract yesterday what happened,2
This so called lending company is a…,Way to high of interest. Borrow 1000 but have to pay back 2600. Hmmm seems to me you love taking advantage of people that have little money.,1
This company is a rip off,"It U don't  have a big  payment  ,and making on time  after 6 payment  U still  owe  900 dollars.it U have to pay 180 one payment  and 150 one payment  went, am I going to be out of  the agreemen",1
I've been denied twice,Your lending policies are ludicrous.Your system can not verify who I am so I can never get a loan thru you. Your customer service rep dud her hob well.,1
They are in no hurry to benefit you,I needed the help .u guys denied me..now I can't get my subscription..thanks alot👎,2
Extremely high interest rate,The interest is higher than expected. I borrowed $700 and will pay back well over $2000. That seems a bit excessive.,1
CashNet is a scam,"Cash net is not what I expected, I feel I have been taking advantage of and I will never do business with them ever again and I most definitely will not advise anyone else too. We are still in a pandemic and it should be against the law what they are doing to people during this time",1
The fees and the interest rates are…,"I would not recommend this for people to pull out loan or any sort of money. The interest so high, it will basically be the end of you. You can’t even do minimum payment cause it all goes straight to interest. It took me almost 2 years just to pay off a grand cause the interest is so high and they keep raising my max limit.",1
Not satisfied,Cant get anyone on the phone to figure out what or why my advance is not coming through. All it says for days is processing and if it wasnt instant i wouldnt have agreeded to pay the interest because i dont need it tom i needed it yetserday!!!!!,2
You wasted my time and my space by…,Trying to get threw to you guys not having any luck,1
I don't understand how my ex was…,Been paying n still owe same amount!,1
This loan company charges too much…,This was my worst  place .after being 'approved    first  email  was that I need  to pay back.  But the funds  never was deposited  to my account  it's  fake place,1
this loan site is sucks and bad,"My balance was just under $1300 and my payment of $180 was made on time. One week later, my balance is over $1500 but I haven't taken any advances on it. When I asked if my payment had been applied correctly I was told the issue was ""fees""",1
wouldn’t recommend this to anybody…,"After granting me 2000 and i try to apply it reloads and that's it for several trys, So what am i expected to do when they say apply for 2000 and when i click the apply  tag it reloads and nothng happens",1
Never had a chance.,This New app to verify income and bank accounts didn't have the right mobile number and my land line as my mobile number,1
CashNetUSA is one company that I will…,"Although I have used this company for a couple years amd never had any issues....  Today is a different story. After paying my loan off early, I was not able to get another loan. Causing me to not be able to pay my bills this month. And the kicker is, no one can tell me why...... Just told me to wait for an email.... And I supposed to send the same email to my bill companies as payment???",1
wouldn’t recommend this to anybody…,I have already contacted Cashnet USA by email to review the complaints mentioned in this matter. Thank You,1
Bad customer service,Because CashNetUSA doesn’t keep their word and customer service is not doing there job as they should thank you again Natiafuller,1
Great,I had issues with my application kicking out. Called several times and never received help. I asked to speak with a manger or IT department and was told they don’t do that. So there terrible to do business with.,1
I have not never in life received any…,"Customer service was always great, it's just that when a problem occurred that was not my fault, I had to find out myself that my application was denied, which was by a sent email from them.  Unless you check your email constantly, you won't know about the denied application.  Usually I didn't find out till the end of the day, so I had to wait till next day to see what the problem was.",2
they say you got the loan one minute…,"Just needed an address to mail in a payment. I could not verify the phone number, only the last 4 of the SS# but she would not give me the mailing address to send the money order.",2
"Disappointed in CASHNETUSA not accepting my requesr if I with ""Pre-approva Notificationl"" letter.","Needed a loan, been denied but I have been an excellent customer for many years.",2
They couldn't get me the money today…,Denied me before even showing up that I applied system is glitchy and they will most likely deny you if they denied me good luck!,2
I called and moved my payment date…,I hate that I ever was desperate enough to try this company. It really bothers me that only the computer knows the amount of my next payment.,1
Wouldn't even give them a one very very…,Not very happy with the very high interest rates . I feel like I will never payoff this loan. I'm certain that is what your company is guaranteeing.,1
Unlawful,if i could give a half star i would all because i have no credit profile good nor bad will they give a small biss. like mine a payday loan or any loan for that matter,1
There interest is too high they don’t…,Very rude would not cancel or delete my personal information when I did not accept offer the have no right to keep personal information!!!,1
This company sucks never in my life…,Make sure you also record their calls as well! The amount of misinformation these people gave me every time I called was ridiculous. After calling to move a payment and then asking the service rep three times if I wouldn’t have a payment they said no all three times. Now the day comes when I’m NOT supposed to be be charged and CashNetUSA is taking money out of my bank I had no idea about. Call them about this and this time they say that I couldn’t move this payment and they’re not sure why the last representative said that. But they’ll still take your money even if it’s a communication or negligence issue on their part. Also don’t just pay your minimum amount you’ll only being paying on your interest only. Only use CashNetUSA if it’s your absolute only option trust me I know it sucks but beg your family and friends first before using them.,1
Not Recommended,"If you okay with just paying interest and fees with the minimum payment, this is for you. Nothing goes to the principal when you make your payments. They don't try and work with you on any level. I thought when I found you guys it was a blessing now it has become my nightmare.",1
They just wouldn't give me a loan they…,CashNetUSA made a judgment a decision of denial without even considering any of my positive credits which are a lot more than the negative credits I will not recommend anybody to cash net USA,1
I signed contract yesterday what…,Anyone that gave 5 stars got paid or is a liar. I brought my credit up 60 points started getting offers from them pre approved etc. I was like ok I’ll do 1500 buy some stocks try flip little money before payments are due. I didn’t get the funds till 4pm that day. Two days later I was already at $51 in interest fees on that money. No lie two days later. So I paid it right back off closed my account that’s insane.,2
Way to high of interest,The interest rates are insane it's taken me 3 years to pay off $1300.,1
"It U don't  have a big  payment  ,and…",Very happy she me out too pay off my car,2
Your lending policies are ludicrous.,I fell as if cashnet is stealing money from me because I've  been paying on these account way to long and my balance never goes down i will be checking in to this to see if can do something about or retain a lawyer to see what can be done.,1
I needed the help .u guys denied…,They're okay to deal with until you need to update your bank account information. Then it's jumping through a million different hoops trying to get it done. After sending them the paperwork they asked for FIVE DIFFERENT TIMES I just gave up. Would not recommend using them. Mobiloans is way better!,1
Advertising is misleading,System outdated and not worth the interest.  Search around before you get jacked by these rip offs,1
The interest is higher than expected,Since I was a repeat customer they just took my general information and skipped me to the end I was unable to review my bank information and there is no way to correct it so because I could not see my bank account information or what not they had wrong bank account and funded the money to that I was told it was my fault even though there is no way to correct it other than to email them which I tried several times before they funded the money to the wrong bank account and then again I was told that was my fault so now I got a wait extra daysSend it back so it can be sent to the right account because They just realized that I had updated that information,2
Cash net is not what I expected,You took my money one day then are attempting to take it again the very next day,1
I would not recommend this for people…,Scam takes your social security number and claims you have account you don’t,1
Cant get anyone on the phone to figure…,"I have done loans with this company a couple times went well.!I advise no one to do a loan with them over $500. If you do there is misleading information on your payments. I never miss a payment and pay on time and even pay more then what my payments is. You will never see your payment decrease.one minute it low then next minute it high. The representative are very rude, After I’m done with this I will never do business with this company.and I will let others know to don’t do business with this company. and if I got to advertise it on social media’s I will do so, and will also report to BBB",2
Trying to get threw to you guys not…,"My social security info stolen, your company authorized this person a loan without proper Identification etc. please have more thorough checking and paperwork",1
Beware,When I applied they didn’t show how much my monthly payment be,1
This was my worst  place .after being…,Not happy with interest rate!!!! 😢😢😢,1
Make your payments and your balance goes up,Its bs they can't help no one when they say so much like if you need a loan ur approved but then ur not it's BS,1
After granting me 2000 and i try to…,"They approved me and gave me a deposit date and I waited for 3 days no response no deposit to my bank account. I’m very disappointed and feel as if I was robbed of my identity, bank information, and time. Why are there companies like this?? Only America I swear. Keep the rich rich and the poor poor. So hurt right now don’t know how I’m going to even make a way for anything now.",1
This New app to verify income and bank…,Having received my money yet it says 24 hours still having received,1
Although I have used this company for a…,"They sent the proceeds of my loan to an unknown (to me) account. I was applying for a payday loan that funds the same day. I applied on a Thursday, The soonest they would be able to fund this loan would be the following Tuesday.",2
I have already contacted Cashnet USA by…,"Payments are way too high! Weare in a pandemic & you would think companies like this one would have more compassion for people that have been hit by financial hardship! But I know now it's all about money! If any of you would lose your job, they might think differently!",2
Because CashNetUSA doesn’t keep their…,I was approved and the were send the money to my bank and they took it back.,1
No help,"I have been approved twice for a $800 CAB Loan but never received the funds. The only reason I was given is,there was an error on you guys end.So, I decided to apply again today, with an agent by the name of Ivin,he was very helpful. He looked over my Application and said that I should not have any problems this time.",1
Loan department did not let you know about computer problems which denied your application,I have to wait 30 days and by then my score will drop more and I'll be 30 days behind,2
Just needed an address to mail in a…,Highly wouldn’t recommend using them !! They make you pay a amount that you can’t afford ( reasoning why you apply for loan) in a short amount of time. They can’t work with you for your unemployed. Go somewhere else rather them,1
Needed a loan,"I borrowed 800.00 and was quoted a payment amount of 100.00 for October 1st. I borrowed an additional 200.00 and expected some change to the payment but it was changed from 100.00 to 258.00. I feel as though I am being robbed, this is outrageous.  The company admits that the 100.00 quote is what I was given but I am paying the price for their error.",1
Denied me before even showing up that I…,Don't do it it's a trap . Say u can opt out but no u cant sh#t so dam dumb .,1
There interest rates are outrageous!!!!!,"Fake 5 Star Reviews. 95% of these are fake. They are VERY short or what you'd expect from a mass payed rating company. They literally copy and paste their 5 star Reviews. If you get a $2k loan, expect to pay $800 A MONTH. Just a MONTH. That's before your principal payment. Good luck going bankrupt over $2,000.",2
Yall robot have issues,I am Grateful for the help but I do not know why my Account is saying outstanding balance of the same amount I got in the first place when I have made 3 on time payment's and yet it is saying outstanding balance for the Amount I got from the beginning it makes no sense it's like I'm paying back 3× the amount back and if that's the case I won't be getting anymore money from y'all and will not tell people to go to y'all not when you take WAY MORE than what you give... Very Very Disappointed....😔😔,1
"Run, payday loans are better than this mess.",BETTER WATCH IF YOU PAY EARLY   BECAUSE THEY WILL TAKE OUT A PAYMENT AGAIN ON DUE DATE. ITS BEEN SINCE SEPT 5TH.  NO MONEY BACK YET ITS THE 11TH.,1
Not very happy with the very high…,"It has been a month and I have supplied all I can but yet they want more.  You want a check stub…I’m on disability, you want a yearly awards letter….I’m on permanent disability and then I download, bank faxes, I email and I fax but I never get past this point because oh we need this and that.  All of this doesn’t make you look good because you sure don’t do what your commercials say",2
if i could give a half star i would all…,"Customer service was great. I was filling out online for a pre-approved line of credit. I got to the end and couldn’t find what the payment was going to be monthly and on $900 my first payment in Oct would have been over $400, and the next month around $367. This outrageously high. It’s like going into a check cashing place and paying your check off and having to keep taking the money again. You would never stop having to pay them and I just can’t pay this kind of money out like this, I was looking for some help and didn’t mind a reasonable payment plan like any normal line of credit but this cycle would have to be an ongoing thing. I may have needed some money but I’m not stupid to dig this kinda hole for life.",1
Very rude would not cancel or delete my…,I got scammed by someone who supposedly worked for cashnetusa and had approval letter and seal and all but when I called the real company to find out they never heard of the person I dealt with so I don't trust this company its second time it's happened,1
Predatory,I was a customer for many many years I had large amount of loans that I paid off every dime over the years never had a payment return never was delinquent I referred many people and now I try to do a small payday advance loan and they declined me I think that's terrible customer service as a whole.. the agents there are very nice and they even felt bad so I think cash net USA needs to really honor their loyal customers like myself I'm really disappointed,1
Horrible Experience,Do not take a loan from this company. They should not even be legal. It's absolutely ridiculous how much they charge you. You will never recover without bankruptcy if you accept a loan from this company.,1
Yall are some loan sharks,This is a company that takes advantage of people in need of money.  There was no explanation on the outragious finance charges and how they schedule the payments.  I don't think they even checked my credit but just approved me for $1200.  If you don't make biweekly payments then interest rate is over 300%.  I don't know how I will pay all this back..  I just discovered that it will take 18 months to pay back $1200 at a rate of $250 to $365 a month to pay back..,1
CashNetUSA made a judgment a decision…,My Mother is Dead!!!! Yes I own a business but I need money to bury my damn mother who died of covid last week.. I applied for a loan thinking the website was for real with the same day check.. That’s a lie… i was told I’d get an email I never got one they said check spam and it was there so I submitted my he information they needed and still no answer. I own 2 business small businesses and I don’t have paychecks stubs I sent in Every piece of information they needed and here we are 3days later and I still don’t have an approval or denial. But they have all my information and I have no money this is scam,1
Anyone that gave 5 stars got paid or is…,Unfortunately I don't think they are quite as they seem. Tried them when had offers several other places due to their ads of ease and speed. Not quite the case. Still waiting for an email that was to be sent momentarily. We endured some hurricane damage and needed something fast and were let down by their ads. May want to have back up plan if you have a real need or emergency.I have contacted the number and they could not help. The email showed up days later. Stating basically I had no credit which was the purpose of making a small loan. Anyway the reply is nice but the facts are calling got no answers and was told come back in 30 days? I'll pass. I'm a customer and without us you dont have a business. Most places forget that as they grow. That is unfortunate. Thank you for the computer generated report but not exactly customer service.,1
The interest rates are insane it's…,It's  was very fast to get my funds the same day. THANKS,1
Very happy,this cashnetusa is a scAM!!!!! I only borrow $1600 and paid off but  they still taking out my account!!! I called customer customer omg how dumb they are!! they kept transfer transfer transfer and still never solve the  problem!!!!! please don't not borrowing the money!! they are ruined your credit!!! cashnetusa is a lair!!!! how dare!!! how dare you would do anything to hurt people credit....im not the only person!!!,1
I fell as if cashnet is stealing money…,"The customer service has been fantastic overall. I have had to submit  my loan application 3 times, including uploading my paystub. The only emails I have received are to re-sign my application and to resubmit my paystub. I understand the signing and approval need to be done in the same day. When I submit my application at 11am on the second day and the offices don't close until 8pm, one would expect it could be approved in that timeframe. Instead, I received yet another email that my application had been withdrawn.Edit: I have now finally received the approval that my loan will be processed.Edit again: it is now Monday. I started this process on Wednesday. My application was once again withdrawn and had to be resubmitted. The only reason for a second star is the customer service agents are really nice and professional.",1
Meh...,Process to approve takes longer than expected,1
not worth the…,"EVERY time I call I'm on hold for 30 minutes or more. When I have spoken to a rep, they were insensitive and snippy.  They hide the fact that payments are bi-weekly, not monthly. Nor do they tell you that your payment amounts will be different every other week. How in the H*LL are people suppose to pay bills when there is no set payment amount?!!!!  NEVER again will I use their services!!!!!!!!!!!!!",1
Since I was a repeat customer they just…,they didn't help me when I really need it,2
You took my money one day then are…,Time I took to  apply I won't get back.. waste of time,1
Scam takes your social security number…,"These reviews are all fake, I've spoken with actual people who have been denied for no particular reason.Cashnet USA has such a rediculous commercial add making it seem so easy,but in all reality it's just a way to ruin your credit score.I wouldn't recommend this company to a dead person !!!",1
I can't finish my spplication,Im only giving two stars because they are great at providing a fast loan. The fact that you can borrow when ever you need is great and convenient! The reason I can't give more stars is because the interest on the loan they give you will be out of this world! I tried multiple times to pay this loan off by paying in huge amounts to no avail. Loan has a ridiculous amount of interest !!!,2
I have done loans with this company a…,I'm only giving two stars because they are great at providing a fast loan. The fact that you can borrow when ever you need is great and convenient! The reason I can't give more stars is because the interest on the loan they give you will be out of this world! I tried multiple times to pay this loan off by paying in huge amounts to no avail. Loan has a ridiculous amount of interest in only one day. Interest to high consider another option.,1
My social security info stolen,"The process seems simple enough, but after the first attempt to get a loan, my amount was cut in half. Tried again, cut in half again, but then they came back and said that my bank wasn't going to work. Tried again 3 more times, and ended up just giving up because there's no reason for anything that difficult",1
