Title,reviews,stars
Netta Owens was a really big help to me…,I found it very easy to apply and it was all done online. So it saved me a lot of time.,Positive
Great service and wonderful attitude…,Had a need for small loan and was approved quickly they made the process easy and simple to understand. The interest rate is good and the payments are affordable.,Positive
Excellent,"I called yesterday, and followed the props for a call back, I have not received it as of this day!!! I would like to thank ADVANCE AMERICA for reaching out to me on yesterday, helping me to resolve an issue and guiding me through, the problem I had. Great Customer Service Skills. KUDOS!!!!!!",Positive
Very efficient & courteous customer…,"Hello,  I love my Advance America location the employees are so welcoming and friendly. Customer service is fast and efficient. They are so up to date on helping the people with their application. And the environment is fresh and clean. 👌",Positive
Well I experience A very good visit At…,"Honestly I needed the money right away and they were very professional and helpful and quick to go with less than 30 min and I got my money, thank you ladies you'll see me around more for loans cause yall are great😊",Positive
Helped me get out a quick jam,It was very asy to apply and get quick approval.,Positive
The manager was very polite,"Advance America has been a life saver. The staff is always helpful, professional and compassionate.p",Positive
I am very satisfied with your service,"I'm very happy with online Service whi h was easy & quick processing..Very satisfied, will definitely recommend to others.",Positive
Payment Process,Super friendly intelligent staff.  Everything was so quick and easy!!!,Positive
Tracy and james are always friendly and…,"Manage Online, Instant Deposit, Easy to use and Easy to reapply. Convenient!",Positive
First time at Advance America my…,The people that are super friendly service,Positive
Easy to apply and to receive the payment,When I applied for the loan they helped me. And they got me the loan that day but without their help it probably wouldn't have happened. I really appreciate it I would tell anyone needing help call Advance America. Thank You,Positive
Great fast secure simple,The service was excellent!! It was quick and the employees were super friendly,Positive
This business is great!!,Quick and helpful. Easy to get extra money fast.,Positive
Leslie Farr gave great customer service…,The only problem I have is that you scheduled one of my payments one day before on 9/2/22 my SS check gets deposited 9/3/22 which will cause me a late charge. Can you move that payment back a day to 9/3/22?,Positive
Great service,Renee was awesome she's polite and sweet handled every problem that I had I will be back,Positive
Alexis was awesome,"I have been a customer for awhile and very pleased with Advance Anerica.  I have been to many different stores  and never had any problems. All of the representative I dealt eith were very polite, knowledgeable  and  really informative. Thank you Advace America  for bring there when I needed you all.  Detroit on Gratiot & 8 mile and Roseville @Gratiot and 12 mile",Positive
Great service and very polite!!,"Advance America is actually 'ON POINT' when it comes to the handling of customer service online!!..For valued customers or someone just starting out, Advance America got business covered to a razor edge. I am a critic when it comes to how any company conducts services and this company NEVER DISAPPOINTS!!...5 STARS!!!!",Positive
you did great thanks,They are the greatest people they are so nice and sweet and so helpful and they always are right there telling you how to do things when you don't understand it and explaining it to you I love them and they are always so friendly,Positive
Easy to use,The customer service was extremely helpful and nice.,Positive
5 stars!,"The Advance America site is fast, efficient and private.  It allows you to get the money you need in a moment without having to drive across town and wait in a office especially during this heat wave.  It is convenient!  Thank you for your assistance!",Positive
"You have been very good,;I appreciate…",Everyone has been upbeat and professional,Positive
Good customer service and to the point.,Throughout the years that I have been a customer always received a excellent service. Mrs Margarita and María provide above the expectations regarding knowledge and services. I am very grateful,Positive
Friendly customer service,I'm disappointed in the representative I spoke with her tone to me was not friendly or appealing to me. She still didn't understand what I was asking and just stuck with her first answer. I don't feel she tried to get a better understanding and clarity.,Positive
I completed my loan online and had the…,"Easy to apply and get approved, funds get deposited right away!!!",Positive
my review,When Claudia is there it always ago experience so never let her go.,Positive
Very polite and attentive workers,"It is always a pleasure to go to Advance America, I am always greeted with a smile",Positive
The experience there is fast,Always pleasant and helpful.  Crystal River FL store,Positive
It was very easy online.,I had no problems,Positive
Fast and easy website.,"Got helped and approved easy and quick, every employee i spoke to was very helpful and polite i will definitely continue to do business with them when needed.",Positive
Excellent Customer Service,"I don't understand why you dropped me from $600 to $500 when I have always paid. The people I dealt with were very courteous but didn't know why this happened or why I was suspended temporarily. Someone fixed the suspension but not the amount. They also said the finally changed the due date to the last day of the month every month I hope. I've asked to change this for over a year.But, I stress how courteous and helpful the young lady was this month!",Positive
Your there when I need you,"Alicia was very friendly, and helpful.. definitely will recommend to my friends.. also it did not take long to get approved..",Positive
Excellent Customer Service,Advance America always work with me even when my credit score was very low. Great customer service,Positive
Very Good,I am 100% satisfied with my experience at Advance America. The employees are always wonderful and very helpful.,Positive
Traveling for the past few years having…,They always take care of me.,Positive
I had tried getting a loan from another…,You are doing a great service to people.  I highly recommend your service.  Thank you!,Positive
Every time i come in I'm in and out …,Love the staff! Very helpful and personable.,Positive
The ladies at the Gardendale,I like the speed and easy loan form without to many unnecessary questions. Awesome 👍😎Thanks,Positive
Everyone was kind and informative it…,The two ladies were polite and well spoken for. They knew their job well and were very nice. They explained to me the details of my loan and answered all my questions. Will definitely continue to go into that office for my financial business.,Positive
The service I received was…Awesome !,Advance America has been great and their site is user friendly. I like that they reward their loyal customers with renewal opportunities. You don't have to wait long at all to receive your funds!,Positive
Advance America has been such a…,Easy to apply! Fast response,Positive
Approved for a loan but can’t sign…,Excellent service. Great customer service 👍,Positive
Excellent company,Very knowledgeable! Ver well helped.,Positive
Great and fast customer service,"Good customer service,fast service,the agent was very nice and accommodating",Positive
I have always had great service with…,Great people.... Great service,Positive
Very nice people to work with for my…,It’s great but I think after u pay off ur loans u should be able to request more than the same amount u just paid off,Positive
GOOD CUSTOMER SERVICE.,Excellent customer service,Positive
My experience with Advance America has…,"Always fast service, fair, and there when I need money.  Thank you much.",Positive
Great service,"I recently started paying my loan online, if om not in the area of my neighborhood office, where I have no problem getting my funds. Emily is a pleasure to work with. Thank you.",Positive
"thank you,","The staff was extra kind and made you feel very comfortable and was helpful thru the whole process, courteous and welcome, I will definitely return again,so if your looking for that loan place that's fast ,friendly and will go that extra mile,they're the place to go!!! 9112 Camp Bowie West 817560-8467",Positive
I was pleasantly surprised by the ease…,"This is the easiest place and way to get an installment loan. Love the process, couldn't be easier and faster.",Positive
very good service i recommend,"Our store is great. The staff is caring, friendly and always treat you with respect and kindness. I have been a customer for a long time and have made lasting friendships with your staff at our store.",Positive
Great Customer Service,Awesome ppl work here!,Positive
They accidently gave me an extra 400…,Durant Oklahoma the two person that worked at the facility was very friendly and respectful and also explained everything  to me which was very helpful and asked if you had any questions after I will recommend that company Thanks,Positive
A great place if you need to borrow…,The girls are so nice and welcoming. While still being very professional.,Positive
Dana,Good job in there,Positive
Fast and excellent service,These ladies are super nice friendly with a genuine smile. Do what they can to get you the money you need and they don't blow your phone up if you a day late. And the text r÷minders are sweet.,Positive
The guy who work  at the Slidell location so sweet and…,"Your staff is always super friendly, very helpful and go above and beyond to help get the process rolling and make it quick and easy. I’m really pleased with your Warsaw location.",Positive
It has been 2-3 years since using…,I appreciate Nancy & Lola. I’m hey are awesome professional and kind. But please have cash when I get a loan as it messes up my income limit and I lose my needed help. Over a loan .That is NOT extra money . Thank You,Positive
Thank you very much,I love Advance America... They are fast and convenient for getting your money faster. I do wish that sometimes  to their loyalty customers that they could increase the amounts up to $500. Nevertheless I am happy to be one of many of their clients.,Positive
My loan was approved real fast and got…,"I have used AA In the past and always received excellent customer service, although the agents have changed since I last visited, the customer service remains excellent! It is great to know that AA is there to help in emergency situations or any other financial problems that may arise.  Thanks to the agent who delivered excellent service while helping with my application, and to AA for helping me out as well!",Positive
I have enjoy the service,Fast easy service great to know they are around when I need a loan to make it through,Positive
Daze help me to get a payday loan,"Polite , professional and simple",Positive
Good Customer Service Experience,Very pleased . Pleasant people to deal with thank you!!,Positive
Great experience in Miss Kaisy Bernal…,"Advance America makes it so easy to borrow and reborrow again.  They will even extend you payment date if needed, thanks Advance America",Positive
Amazing,"Exceptional service. Very helpful, polite and knowledgeable. Thanks AA for meeting my needs. Keep up the good work.",Positive
Greatest staff ever and your not…,"I was called by a representative who said my payment didn't go through could I come in. I came in this morning to make my payment. They never said the other one DID go through. Went to buy groceries and couldn't. Checked my account and found out that both payments had been taken. They told me nothing they could do,"" it will go on your next payment"". Thanks for nothing Advance America.  When I pay this off I'm taking my business elsewhere.",Positive
The online service of Advance America…,always there to help with some cash when i'm low. no hassles.,Positive
Easy and fast,"Fast, efficient and thorough.",Positive
Fast and efficient and the person who…,Lori who takes care of her customers is very friendly always has a great smile on her face I recommend dealing with her at all times she always makes you smile and make sure you have a good day,Positive
Quick fast customer service great,Best employees and great service,Positive
The representative was very kind and…,"To whom it concerns, I would like to say that you Guys are awesome you always have your Customers interest at heart and willing to go beyond what we need making reapplying for loan very simple and asking us if anything has change as for as our personal information..I want to thank you for being there when I needed to reapply right away it was simple and didn't take long at all....Thank you and God bless all of you ...Be safe",Positive
This place is amazing Myra was the best…,Keep writing and calling your website is wonky !  Not sure if Emails I get are phishing scams !  When you call they ask for social security number in the world of fraud we lube in ..it’s crazy!  I scheduled a payment online but see nothing when I log back in,Positive
Most places the staff talks down to…,This i was one of the easiest loans I have ever gotten.,Positive
Easy online money,Easy online application quick process to get approved money in minutes I was pleased with advance America's service.,Positive
Great,"The worker was a new young lady she was learning and seem to be a quick learner, nice and friendly",Positive
They asked when I get paid,Great place awesome workers I recommend to any one God bless y’all,Positive
The cedar city  ut office is always so…,"Char and Kelly are Great, first time in a very long time I had to get a loan, and it went great..Thank you",Positive
5 stars great job,The money has been right in time! I am able to pay my bills on time.,Positive
The associate was expert in her…,Paid off loan early got 100 dollars extra you are not advancing America you are keeping it down,Positive
Everything went well,Awesome customer service,Positive
My experience has always been great at…,Awesome service great experience.,Positive
The young lady that helped us was very…,The lady's are great nice and always helpful,Positive
My experience on my visit to Advance…,Great service! Even when I walked in 5 minutes before closing. Thanks!!,Positive
Amazing help!,Doing a great job always informing your customer and making it simple and easy to obtain money when they need it that's what it's all about,Positive
The lady was kind,This is the best place to get a loan. Very easy process. Great people. Would highly recommend to anyone,Positive
The service was excellent hassle-free…,"I visited the store in Opelika Alabama to process my payment and renewal! My rating is based on the fact that I have to make that trip, due to having several unpleasant experiences with the on-line web service! However the store clerk could not have been more pleasant and helpful!",Positive
R.Williams,Amazing!! Jill is straight up amazing,Positive
Very quick and reliable.,My visit to the office way very pleasant  Pam  and Osar were very nice,Positive
I only deal with one payday loan…,Lady's are wonderful and supportive. I have had no problems yet. Would recommend this payday loan for short-term loans. Wonderful experience. Thank you.,Positive
It was fast and detailed,"I normally think of these types of organizations as predatory, but I recently found myself in a tight spot. I was extremely impressed. The terms were reasonable, the process was easy, and the fees were acceptable. I would highly recommend this company if you ever find yourself in a bind.",Positive
Exceptional Service by the agent,Everything was perfect as always. Always a fast and easy process. Erica and the other ladies are always so professional.,Positive
Really great customer service,"I love ADVANCE AMERICA yall are so nice, professional, and courteous! The branch staff are very welcoming and make the whole process so much for less stressful. 10/10.",Positive
Is so easy and quick to get my loan…,I had a great experience,Positive
Very helpful and respectful.,Friendly and helpful that’s my favorite loan best friendly more understood and helpful whew.,Positive
Correan was very helpful and friendly…,"Always grateful for the easy steps when in trying times you are there,Thank you 🇺🇸🇺🇸🇺🇸",Positive
I had a money in my account within…,All of the associates are nice and polite.,Positive
I’m very happy with A America,Loan was easy and fast. Your workers are super nice and helpful.,Positive
"Quick, Easy and Helpful","Great experience….Courtesy, Kind, knowledgeable! Angela Bearden made the process as pleasant as possible.",Positive
y'all did okay but wasn't what my…,"Customer service, plenty and very useful info, excellent. Very easy transition, from inquiring for loan to customer. No issues. In/Out.Simple.Thanks.",Positive
y'all did okay but wasn't what my…,The agent that assisted me was very pleasant and knowledgeable.  She explained the entire process to me very well taking the time to answer all questions i had even though i may have asked the same questions over. This was my first time in your facility or a facility similar so the process was very foreign to me. The options offered by your company makes the pressures of taking a loan very minimal. Entire process took approximately 10 -15 min. Thank you.,Positive
They are nice people and help you quit…,The woman who served me was Reilly helpful and friendlyGreat employee,Positive
I really will refer anyone to Advance…,Great job. Very friendly.,Positive
Quick and easy miss jermyia helped a lot,The staff at my location has been from different locations. Everyone has been helpful and great customer service.,Positive
This place is absolutely the easiest…,Very efficient process and fast.  The manager there Mary knows her product and assisted me with ease.,Positive
It's been a wonderful experience…,Very quick little information and customer service was good,Positive
The man was quick fast and very…,I have always had the best service with Advance.,Positive
Friendly ppls 👍 great job,"I will just say that I appreciate having a way to cover unexpected expenses when short on cash. Advance America and the staff in the local office where I live are always Friendly, respectful, courteous and professional. I appreciate that so much.",Positive
It was easy to do online and grateful…,Excellent experience visiting the store. The representative was knowledgeable and helpful! The ease of the process was excellent and the office and Staff was welcoming and friendly. I will definitely recommend Advance America to friends and family! I'm glad that I chose them to do business with. Very enjoyable and customer oriented. Thank you.,Positive
Yeah no problems and it was done easy…,The Representative was very professional and courteous! Love the treatment I received at that store,Positive
Very informative and helpful thankfully!,Awesome service at a time where my family needs the financial funds to take care of everyday Life and unexpected expenses. Highly recommend service in emergency need.,Positive
Thank you for the loan amount I…,Very professional and courteous companyVery easy instructions and they are there when you have an emergencyThank you,Positive
Amazing team thank you for everything,"These guys are here for ya, rest assured. The process was simple, and the repayment schedule fits me. Highly recommended.",Positive
Always there when i need them I like…,Great transaction thank for the service,Positive
Instant Cash Available,She was nice process was easy she was very helpful.,Positive
All good from my perspective,I have used advance America for the last 20 years. I am always welcomed and treated with respect. I know the girls at my favorite location and they always make the process easy and fast.,Positive
Good service,Professional and help me when needed the most,Positive
Very good service Randy was very  …,"Very simple, straight forward process. CSR knowledgeable of product & service.",Positive
Excellent service.,Very slow response when applying for a new loan. Didn’t give me the option to refinance my loan.,Positive
Did very well thank you,I have nothing to complain about the staff.  Very helpful!,Positive
The woman whom handled my account did a…,"I had nothing but great service, they have always treated me with good customer servicee every time I came into they just loved their service",Positive
I always have a wonderful experience…,Courteous customer service -  answer my question- Thank You,Positive
I love the agents I work with they're…,Have been a long time customer with advance America we just moved from jax to hilliard a month ago and needed a few dollars to get through the month and notice that there was a advance America in hilliard and had been using the 103rd st store for a for years anyway the change over was easy to the store here and the lady was very nice and helpful thanks.,Positive
Excellent service!!!.,Staff is always courteous n helpful.take pride in their work.,Positive
Excellent service,"The person who attended to our need was so helpful. We are returning customers so it was a fast and easy transaction.  She was real friendly and even though we are retuning customers, she went over the important details.",Positive
Good customer service!,I went to the Washington Court House Advance America. Beth is the best. She is polite and very friendly and makes the process go very smooth. I am very pleased with my service there,Positive
The two ladies in the Starke office are…,"I had an emergency stopped in the store on Newport Ave. In East providence, the staff went above and beyond to help me, I am greatly appreciative, the past back rates affordable and the entire process was very easy..... Thank you",Positive
They were very helpful and concise,I love the atmosphere when I always walk in. Netta and the other lady welcome me in and was fast.,Positive
Always quick,"I had the best experience as I always do I just wanted to thank nayri colon, and lauryn leavitt they are the best and most helpful and for that I give them both a 10 thank you.",Positive
Professional and very nice employees as…,"after getting approval of the loan on-line, I received an email stating I didn't sign the documents.  I reviewed the documents and found no errors. I called customer service and they apologized for the misunderstanding. other than that, everything went smooth as asual.",Positive
I am really pleased with Advance…,Advance America has been very helpful to me for a number of years. The manager Sonia at the office in the office in Lancaster is  an angel in helpful assistance to the customers in in their time of needs.,Positive
Service with a smile,"The customer service I received was very quick, efficient and friendly.",Positive
Always great service,I am on a fixed income and every time I need a little help the people behind the counter always help.,Positive
It was an excellent experience great…,"Fast easy and simple. Helped me out of my bind, was painless and took literally 3 minutes to approved once all my info was submitted.",Positive
Advance America on Covert Ave,I had an emergency and I received my loan right away!,Positive
Ms Diane Barrett was very professional,Love how they're so high tech! I have dealt with other payday loan places and there was always lots of paperwork involved. Advance America was all digital!,Positive
I was able to pay on time my first…,"My overall experience with Advance America was excellent‼️I applied on line, it was very simple & fast.",Positive
Great Job 👏 Lakeland Fl,Fast and helpful responses to my financial questions and good results.,Positive
Get your cash fast and easy!!!,Excellent customer service won't go anywhere else,Positive
I would give it 10 stars if I could I…,Easy process. Thank you.,Positive
Came by to see Claudia for pay day loan…,The process was quick and accurate. I got what I needed at time I needed it most!,Positive
Happy customer,I am thankful for such a sweet person Rebecca in the Hilliard  office. She is always very professional  and always handles my transactions  great.,Positive
I finally got approved for a small amount to pay back. I really need the funds and thank you.,I like being able to pay my loan without having to go to the bank.,Positive
Awesome service and quick response,Everything went smoothly I got approved for the loan I wish it was more I really needed more money right but overall it was great I went and picked up my money the same day and lady that were there was nice.i tried to see my contract in my account to see what I'm paying back don't see it so  I need to know my monthly payments and how long I have to pay cause sometimes I'm not comfortable with  money just coming out my account,Positive
Well it didn't take long for my app to…,Just completely awesome angels. I love going there. Will  highly recommend people. Thank u very much.,Positive
The people here are friendly and…,The expected was good and fast and i Will referred them to my family and friends,Positive
They’re the best ….I would highly…,I had the pleasure of working with Steve at your Camp Wisdom store. The service was phenomenal. I really enjoyed my visit it was pleasant and he kept me laughing the whole time I was there. The customer service was so natural and personal. I loved the level of professionalism that is provided. You have chosen an awesome employee to represent your location...,Positive
Thank you for the loan.,Friendly their their to help people.,Positive
Your website is screwed up,"Tracey, the Manager at this location, was informative, knowledgeable and helpful through the application process.  Quick, easy and I received my money fast!  The Line of Credit Service is a great new option!",Positive
Advance America help me get back on my…,"It was the most professional and friendly loan experience I have ever had!  She was awesome!   The equipment used was modern, up to date, and fast.  In the future I will definitely only use Advance America for my business.  If half of the Advance America staff were like her...",Positive
Every time I come in the office Miss…,Excellent service and convenience. Thank you,Positive
Absolutely fantastic and easy!,Always receive great service from staff. Very courteous and professional.,Positive
I am Impressed,Always have an extreme pleasant experience with advance america. Thank you,Positive
Great service,Interest  rate is too high on what was borrowed not too happy with that 190%. The pay back is double the amount borrowed!!! There will not be a next time. Reason  for borrow Daughter out of work for a month with Covid-19. Needed to pay the Rent!!,Positive
I have been a long time customer,Process was very simple and timely. They did exactly what they promised.,Positive
Store manager was thoughtful,This is a excellent company Very professional and dependable,Positive
Easy to work with and helps me when I…,I need some cash to we my buried of my cousin. And she helped me with kindness . Thanks,Positive
I never have a problem,Application was easy and fast. Received my funds within minutes. A real life saver!,Positive
Very good service,"I applied for a loan, in a day I was approved in minutes. I was surprised and I needed it bad. Got the funds next day early morning. Thank You 😊 online loan",Positive
Great job,"The Fayette, Alabama office are the nicest an most helpful people.  I highly recommend them",Positive
Applied online,The application process was very simple. Was approved and cash in my account the next day.  Like that they have the installment option so it doesn't break the bank when you need money fast like an unexpected automotive service expense.,Positive
It was great,"The manager was very pleasant and answered all our questions. Nervous about having to apply for a payday loan, she made me feel at ease with her concern with my problem, my wife's medication she must have. Being on SSI , prescription meds can be a real problem.",Positive
Always a good place to get a payday lian,Friendly staff and great atmosphere makes you feel welcome and comfortable.,Positive
Advance America,It was very last minute need and they made it quick amd easy.,Positive
Exceptional customer service,"They make it very easy if you pay on time which i do, I have taken 3 or 4 emerrgency loan's (for car, etc) on $770.00 I am paying back  about $200..eeek good in a pintch.",Positive
The staff are always professional and…,Online service was quick and easy and I had money in my account almost immediately!,Positive
Wonderful,Jen was amazing and super helpful! I really felt that she cares about us customers and I will definitely be going back there any time I'm in a pinch.,Positive
Online is Great!,It was a GREAT experience,Positive
Was Awesome experience,Thank you for always being there when I am low on cash,Positive
It was a very quick and easy process…,"My experience with you was excellent, The clerks were very professional and very helpful. Thank you very much,Tawana Murphy",Positive
Awesome down to earth friendly people,Letitia I was very professional in the handling of very sensitive financial transactions,Positive
Awesome job in Saraland Al,Jennifer was very helpful and efficient!  She greeted me immediately as I enter and made the process simple.,Positive
Pretty easy process as long as you…,Great people that work there and r very helpful when u need to  take out a loan.,Positive
Mr Sam was very helpful and polite,I love borrowing from this company and they are always willing to help!,Positive
Thank you so much Advance American for…,"They are always professional, knowledgeable, and quick!!",Positive
Awesome in quick,Nice friendly receptionist very patient with me I’m a senior citizen and not text savvy. The place was very clean and smelled good. I will if I have to be a returning customer,Positive
Did an awesome job,Customer service at the Davie  blvd location in Florida is awesome . I always have the great please of Jennifer or Gabbys help and I am grateful that they are ways there to assist me with a great personality.,Positive
I was in a pinch and came across your…,"The Beautiful Ladies at this location are such a pleasure to get some financial help when you need them, they are very professional and kind.",Positive
I do not know how to use the internet…,THE PEOPLE ARE GREAT THERE THEY WILL HELP YOU IF THEY CAN AND MOST OF ALL YOU BE HAPPY TO GO IN,Positive
So grateful  thank youll I needed money…,Fast and friendly very knowledgeable about job,Positive
The process was quick & I was approved…,Taking too long to process paymentHaven't heard back from anyone,Positive
Everyone is friendly n kind quick to…,They are the quickest and easiest place to get a payday loan. I wouldn’t go anywhere else.,Positive
I have used this company before in the…,The young lady’s were great knowledgeable and it didn’t take long for the process.,Positive
Roxanne Carrillo was very observant and…,Very easy process and great customer service!,Positive
Thank you Hanford girls,I can say without a doubt that I have been treated very well. I’m able to get by thanks to Advance America,Positive
Great service,I need money  real bad and they help me and they were very friendly,Positive
Amy was wonderful explained everything…,"Fast, friendly and helpful.",Positive
Good customer service,Awesome awesome awesome awesome awesome awesome awesome,Positive
They always give great customer service,Great service! Quick and easy!,Positive
Always a pleasure to deal with mrs…,Great experience,Positive
Quick and easy,I must say that at all only took about 15 minutes from the time I walked in that I left with the help that I needed I like to thank everyone very much and I highly recommend you to anyone,Positive
My experience was good and easy,The ladies are beautiful with nice personalities that goes along with a great job performance... No complaints at all keep up doing a well job all day..,Positive
Scrap the sliding scale for amount to…,Very friendly and pleasant!! Very professional. Would recommend 10 out 10,Positive
I felt like family and yes ..I'm…,"Excellent Service.Luke in Manhattan, Ks.Very prompt And professional. In need of a Loan ? I highly recommend  Advance America.",Positive
It was so wonderful to be able to get…,I cannot say anything other than when I need your company & help you are there with a smile. Thank you.,Positive
Great job online best thing I ever,I was having a issue on Saturday for the money to go on my card like it always does they put in a service ticket to call me back Saturday no one ever called I called again on Monday they said someone would call me back no one ever called no one still has not called me I had to go to another store,Positive
Renee was so friendly and smoking hot.,you delayed it so 1st paynent came out of loan,Positive
The clerk was the greatest,If only you were still able to do a loan from the phone that would be excellent and more convenient but also on the telephone you could just be anybody so I understand thank you for all you do,Positive
Fast,Advance America acted on my loan request very quickly and the money was available as promised. I will be doing business with them again!,Positive
Great coustmer service,Great customer service. With in minutes  I was onway home with with my loan. Very nice Environment Colerain store,Positive
Excellent,So very helpful when I needed extra cash. The application and wait time was quick.,Positive
I have been a long-term advance America…,Applied online was approved money deposited next day read my agreement signed how much my monthly payment would be everything went smoothly.,Positive
Ms Rene is a great manager I have work…,Iesha was very nice and very quickly and explain everything to me I will be definitely do business again,Positive
You guys where great,"Absolutely amazing customer service experience from Dan in the streetsboro Ohio location. He was very thorough with me, professional, polite, and made the process very smooth all the way through !",Positive
Excellent Service,went in and paid off old acc: reborrowed every one was great.,Positive
Very well done 👍,An excellent experience and great customer service...,Positive
A JOB WELL DONE!,"Once the initial application process was completed, a bit tedious at times, the payment came in quickly.  The next time I barrow, and I will, will be easy sailing",Positive
Best place for a payday loan,Very quick and no hassle to get the money you may need!,Positive
The lady was very helpful,Everything went perfect on my loan . Thanks,Positive
Friendly and polite experiences,"During application process, I gave my banking info. I received information showing deposits and transfers in my bank account. I never received the funds I was approved for. I was told my account number wasn't correct...how did you get my banking information including all deposits and transfers if I gave you the wrong account number? Thanks but no thanks!!",Positive
The team is fabulous,Quick service.,Positive
Very fast and a blessing bat same time .,My loan still hasn’t been deposited. Very disappointed after waiting 4 days,Positive
Very nice customer service and friendly…,The process was quick without any problems. The worker explained everything to me and told me everything I needed to bring. They gathered all my information and went over it to see if I qualified and I did. I got the amount I asked for and will continue to do business with them.,Positive
Great Team,"The girls are great, friendly, remember your name when you walk in and greet you. Always asking is there anything else I need that they could help me wjth. I even pray with them!!❤🙏😁",Positive
Good job. Appreciated.,"I visited the Hamtramck Advance America location on the 20th of July.The person who helped me was very helpful and she gave good customer service.She was helpful, friendly and concerned about every transaction I made. I would recommend this person and the service she gave to my friends and family.",Positive
A New Friendly Face,Advance America is awesome in store or online the employees treat you with respect and always asking is there something else we may help you with,Positive
They’re customer service is unbeatable,"I am happy to say that the ladies were very through and helpful, with little delay in completing the process in a timely manner.  Thanks for being there for me.                         Mrs. Jones",Positive
The gentleman that helped me was very…,"So quick and painless!! I would definitely use them again, if ever needed.",Positive
"Thanks you for everything, may the Lord Bless","Polite, quick and easy! Thank you!",Positive
I was short on cash and got a…,They are professional and nice agents. I would recommend my friends. They are very friendly.,Positive
Same as up top,"The agent of which helped me , was very kind and understood exactly what I needed to do. She made the perfect arrangements for me. Thank you so very much..",Positive
The girls are really nice and always…,"I am doing online now because the location I used to go was permanently closed after the Covid-19. I went to near by location twise (Second street, El cajon, CA), but the customer service just so bad including the manager. I have option to do online and I like it. Easy and convenient, don't have to leave home or I can get it at anywhere that have internet, money go right in to my account (must have debit card).",Positive
It took 4 days to get the loan so I was…,Fast and easy cash on demand. Very friendly staff.,Positive
very friendly as usual.,"Very efficient! And the few times I have called, customer service has been great!",Positive
Very helpful and polite and great…,I appreciate the service provided by the company when I'm in a Financial situation. I would suggest that a loaner would be able to skip a payment one time during repayment.,Positive
Ms Peggy,"We have been with Advance America for about,4 years they provide great service with what they provide it cover what we are looking for. We don't have to look at other companies so if yyare needing a loan with guick response give Advance America a try you will be pleased.",Positive
A pleasant place to do business,I am very pleased with how easy and efficient it is to use your webpage to help us receive the help we need.,Positive
I had a wonderful experience and…,Plaid is a real annoyance. Too many steps to get a loan.  Very frustrating.,Positive
Good service,The service I received was very warm and friendly. I was made to feel that I can send friends your way and they will be treated the same as well. Thank you,Positive
Great customer service as always.,I had a wonderful experience with advance America! The representative was very friendly and helpful. I would definitely recommend them😊,Positive
Your on line service is easy to use and…,Very good help thanks,Positive
I got Great Service,Great polite and friendly,Positive
Wish I had done this sooner!,Excellent service. Friendly staff.,Positive
The lady was very responsible…,They're the best! I love the workers just as family. We really have become a family. Thanks and much love...,Positive
The ladies in Seaford office are…,Quick friendly helpful staff at the Bellflower CA store,Positive
I visited the location on Dixie Hwy and…,I've never had a bad experience so I would have to say A-1,Positive
As always your services has been…,"I get nothing less than professional service at the 8 mile and Gratiot location. Staff(both women), are courteous, informative and respectfully understanding. I'd recommend this location to friends and family.",Positive
Amazing friendly and professional…,Jay was so nice and helpful.  The store is nice and clean.  Speedy process if you come prepared with the documents needed.  Thank you Advance America for being there and not holding bad or no credit against us,Positive
Your employees are fast and very courteous,"The 2 ladies that work in the Plainfield, IN are excellent to work with!!!!",Positive
I received nice and courteous help,ladies are professional when dealing with all customers.,Positive
It was a great experience she was very…,Very friendly staff.  They make you feel like one of the family.,Positive
This is so easy and convenient I love…,Lots better than the last time.   Very kind to me this time,Positive
It was the best the employee was…,The staff exceeds my expectations each and every time. I love to go in and repay my loan that should tell you everything. Thank you GUYSJOEH,Positive
I was looking for banks for a personal…,I needed a little extra money just coming back from being off for the summer and Advance America helped me get through till pay day.,Positive
Money loaned in time of need!!!,Brianna was very helpful. Amazing customer service. I would recommend this company to anyone,Positive
Everyone is awesome!,"I wasn’t sure if I wanted to do the loan or not, although I desperately needed the money. And I had a difficult time getting into the store because of my work schedule and the distance I had to travel to get there. But Lawana helped me through the whole thing amazingly. From waiting later than she had to just to make sure I get my loan, to treating me like we have been friends forever, she is truly a gem. She truly cares about helping customers when they need it the most, and that is so important when someone really needs it. I appreciate y’all so much!!",Positive
Awesome place to apply for a loan,Easy process.  Agent very helpful.,Positive
Very convenient,I was really in a situation they were able to help me stay afloat and pay back in a timely manner that wouldn’t break my pockets,Positive
Outstanding service !!,"Fast, easy and no hassle payday loans. Great experience 👍",Positive
Love my people at Gonzales,Filled out from. Got approved on a Saturday. Money in Bank Monday before 7am,Positive
Louise and her co worker we’re fast…,The rep was very helpful and professional,Positive
I just wish that they decided not to…,They make it easy to request advances virtually and efficiently deposited in your account when you most need it.,Positive
Everyone is pleasant and the staff…,It’s embarrassing to ask for money when you need it but this process was quick & easy (& no need to meet face to face with someone). I would recommend this service if you’re in need of some quick cash.,Positive
Anyways a pleasure,I really appreciate you're  helping me with my  financial. You're  was great.,Positive
Your drafting on the night of the 1st…,It was very easy to get my loan and the payments are affordable.,Positive
Diana very help nice person and she…,Great customer service!Mrs. Christine,Positive
Always the best.,"Excellent service, conventional and easy application process.",Positive
