Title,reviews,stars
It's been good to have one,"I enjoy Netspend, out of all my cards I have never been hacked etc with Netspend.",5
It's good if like getting paid 2 days early,Very pleased with your service and will recommend you to anyone.. Thanks Netspend,5
I received a payment on the wrong card…,Garbage! Didn't realize you p.o.s. was going to charge me 1.95 or whatever it is for everything like I went to get a soda that costs $0.60 but I could get it because I only had $1.49 or whatever on my card so basically you guys are just going to steal that money from me because I can't use it for anything based on your theft ring fees you have put in place!,4
I love these cards always reliable and…,The closing of my account without notification could have been handled differently..Especially by me being the primary card holder..,5
Needed help with my pin for good help…,"Once Net Spend saw that someone tried to hack into my account, Net spend stopped them by suspending my account so these Hackers couldn't go any further. Thanks again Net Spend Security. CBrown",5
The card works ok.,What is the tax rate in card lost 57 dollars just in taxes alone,5
I won't be using anything else!!!!,Everything is fine I just started using this NetSpend,4
Great and reliable service.,The fees are crazy going to change cards. Sorry but don't like your fees every time you use your card there's a charge of $1.95. to much.,5
Thank y'all very much y'all are real…,Useless customer service,5
Love it so simple and eaay,I have enjoyed banking with you however I had 2 charges made on my account that was not done by me and followed the dispute process to the tee twice without having favorable results. I am very skeptical about getting my funds back in the event my account becomes compromised. I am currently seeking other alternatives for my banking needs that will provide security for my hard earned money.,5
I love using my card,I just love the experience I have with NetSpend.,5
They stay on top of any issues I may…,Yeah I will never come back to your house. It always works play Bob every day love of my like,5
The best prepaid card I’ve ever had…,Thank you for a card that everywhere is accepted. As well as the rewards that come along with it.,5
Spending money right,I like netspend but it would be better if I could just take a picture of a check instead of finding a place to cash it,5
Good working on everything they have…,100000000000000000000 y’all are doing a great job. Thank you guys,5
Gave me a free 20 bonus,This is the best prepaid card,4
I love using NetSpend every transaction…,I'm just gonna complain that the monthly charges are to high but I love the card!!,5
The best,My experience with Netspend is going great I just opened a savings account and it is going smoothly so far. I would recommend NetSpend to my friends and family.,5
Out standing,I love Netspend it’s amazing and I love how fast it works,5
Netspend is the best to me and service…,they charge 1.50$ every single transactions. get out of here.,5
Netspend is the best to me and service…,I was trying to end my earliest debit card with NetSpend and making sure my newestcard is on-line. Now I have the text message Balance option and it truly makes it easier for me.,4
Great service,I wish NetSpend wouldn't charge so much overdraft fees,4
I really appreciate…,NetSpend help me a lot To Maintenance my account and They make sure That if there any Problem they will fix it Thank you NetSpend for 10 good Years,5
I have never had any problem with this…,I have received very good professional assistance and are very pleased with service received,5
Good service,I don't know which card I'm using,5
Best card services ever,It's also great to get direct deposits early,4
Direct deposit is always on time,it been so greatfulto hear about this NetSpend card,5
Netspend is awesome,"I'm going to start direct deposit with netspend and they are safe and always send alerts ,they are awesome I trust netspend for me being with them is worry free bankingI would recommend net spend before the rest Netspend out spends them all guaranteed...My brother's has been with them for two plus years if your not with netspend you still have time to be a part of a great opportunity. Thank you netspend Your doing a Great job",4
Love NetSpend..never had a problem with…,"It's ok, cons: doesn't work with cash app apps like cash app, spending tracker is in customizable, doesn't offer overdraft protection for free like chime, paying at the pump cost you large 3 day holds.Pros: . Has good benefits when using card to pay bills like cell phones, has a spending tracker, each to use app, simple transfers, online check deposit.",5
I appreciate the overdraft option,I've told all my friends about all that netspend has to offer! I absolutely LOVE IT! 5 STARS FROM ME,5
i love this bank,"Net spend is a good way to receive your pay check, always on time",5
I have been a customer of Net Spend…,It's great the only thing that I don't like is that it charges for everything when you use the card or even get money off the card other than that it's great,5
My NetSpend experience has exceed expectations,So far so good...MICHAEL,5
Love my card,its a good card to have but to load  coast a liltle to much,5
I love my netspend I just wish there…,I just wish disputing charges didn't take so long. And that their wasn't a uploading in minutes fee for photo deposit on checks,5
Love NetSpend,If I could give 0 I would this card sucks,5
Great card I've been with them for over…,Great customer service,5
I didn't receive 20 that I know of,Great service. I've been using this banking system for many years with no problems. 🙂🙂🙂🙂🙂,5
I’ve been trying to get money back from…,Charge too much to get ur own money what u put on the card the fee is too much $2 then $6 monthly not good,5
Netspend,"Netspend is a decent debit card company I have been a customer for many man years over 10 actually. That's why it upsets me that I am now unable to cash checks via mobile any longer only due to ANOTHER person trying to scam ME with some fake checks I attempted to cash a couple years ago now they refuse to let it go and I have so much trouble getting to a Check cashing store ,beings I live in a small town with only banks and I'm never off before 5. And with no vehicle at moment getting to the closest town to be able be able cash it has been .",2
Hello I will like to thank you for all…,"Love it very reliable,,,wish that it didn't cost to much to reload but whatever",5
I love it because I get paid early,"I would leave zero stars if I could.  I got this card bc I needed to buy something and was having problems due to my maiden name being different from married name on my bank account. This card doesn’t tell you that they charge you and inactive fee.  They also charge you a fee for having to provide a signature on a transaction at a business, unless you pay 9.95 a month.  I was told none of this. I only loaded $20 bc that was what I had thought I needed, and ended up having $0.67 cents when I went to actually use the card bc of all the unexpected fees.  Total scam.",5
I like the texts and emails when I…,"Service awesome. Thought NetSpend screwed up a deposit. Not you, it was ME. I tried to email an apology but it would not let me. Please pass my message on.",5
Good card service!!!!,"U crooks will burn in hell, I hate NetSpend and the creator of it.",5
Great customer service,I like the card but why charge a fee because it’s my own money that I’m loading on here.And how am I 3.82 in the negative?,5
I haven't received any money and on top…,"Hello, I would like to share my loving and kind words on this review. I have 5 children that has been patients with West Point Children Clinic since birth. NEVER have we had a bad experience. I would like to take this time to thank the entire staff for all of your hard work, courtesy, and heartfelt love upon entering your facility. With this being said you guys deserve all 🌟",5
It's worked for me great everytime I've…,"Very reliable, easy to use, and safe. Made online banking hassle free",2
I’ve been using netspend for years,I have had no problems with Netspend whatsoever. I'm enjoying using it.,3
Couldn’t ask for a better card,Worst service will not Have no one get this service,5
Love my NetSpend card,I am happy with the customer service and flexibility Netspend offers!,5
enjoy netspend!been using them for…,"I was mailed a card and I followed the activation process. Went to purchase gas to go to work and the card was declined. When I called to figure out why it wasn't working they said I needed a different card. ""my access"" card. No one has yet to explain why I received a card to activate that wouldn't be linked to my account. Now 3 weeks later I still do not have access to my money. I have order a new card but it hasn't showed up. The people all at the call center are very foreign making communication a nightmare. I'm so pissed!! I don't even know where to turn to at this point.",5
Love this card always great customer…,I've been w netspend never had a problem if I did the problem was very quick and professional thank you netspend family ur the best!!!!,5
I truly enjoy the many benefits of…,N/A just my payments are always ahead of time or on time great card to have thanks,5
I received a $20 bonus email at 11:02…,Sign up for NetSpend quiz very easy the person who handled it made it very simple and easy to understand thank you,4
I’ve been with them since 2016,"I found it very useful and am trying to use it again but difficult as I do not have transportation,",2
The NetSpend all access card has been…,Had a very good experience. Just that my card took longer getting to me than I was expecting. But am very happy with your service. Thank you.,5
Right on time for the $20 spot.,I am very pleased with the service's that are provided and grateful for being able to use such a monetary assistance,4
Netspend is awesome,You did good job watchful keep off fraud or block fraud as your suspension he or she used my account. Thank you protect my account .,5
I like the netspend app,Please with service,5
Just wish there were walk in branches.,I like NetSpend because you get immediate alerts when the card is used and your always up to date on your account great customer service also thank you netspend,4
Great,why do you have to PAY to do anything with this card? I only got it because a friend said it is a good card to have.,4
Great service,Lots of backend charges for accessing your money or transferring to another account.  I never received the two day early paycheck as stated in their advertisement. Tracking of expenditures is incredibly reliable.  Overall IF YOU STEP UP TO THE PREMIUM CARD A VERY GOOD PRODUCT.,5
I love my netspend,Surprisingly  netspend did well with some jacked up charges on my account.  We will re-revoew after provisional credit  for a mistake I didn't make ??,5
Awesome card,I did everything you asked and you still won't give me my claim.,5
Would be better without a monthly fee,I had a stay at a hotel in Woodland hills that I booked using my card twice now in one instance the money that was refunded by the hotel was never credited back  and the other more recent one was denied because of a booking error. ( booking in a state they were never in ) receipts phone and hotel records) I've got another that just happened yesterday but I still have to look into it... might drop to negative stars,5
Getting the Netspend card was an…,I got great service on the phone. The online info on my account finally is correct. I had to call multiple times though. It happy with the final results,4
Great service!,Everything seems to be okay I just opened a savings account with you and I'm satisfied we'll just see how things go from here,5
Great money account easy direct deposit…,Great choice love that I can't let account get less then 20 and that I get notified to my phone every single transaction,5
NetSpend is awesome ive never had any…,I like that they look out for their customers,5
I like the fact that you get paid up to…,"I, JUST LOVE NETSPEND....     I JUST FEEL SAFE USEING THIS CARD , PAYING MY BILL , RECEIVEING AN LOADING MONEY WITH NO PROBLEMS  AN NO WORRIES...          THANKS FOR BEING WHO YOU ARE                     NETSPEND                              SINCERELY                                     ELEANOR  CASERTA",5
No problem's,You automatically enroll people in the 1.95 fee for each transaction which is not good,5
Didn’t think that i would like using a…,Pay as you go charged $1.95 for each transaction that too too much from $1 to $1.95,5
I appreciate you looking out for me and…,You guys are a awesome company! Thank u,5
No issues with my card money is always…,Very pleased with my net spend have always found it to be easy and safer than useing my bank card.,5
Easiest banking option out there right…,"Awesome, no problem at all",5
I like this card way better than a bank,I love it!!! I have a job that pays little and I’m a college student with bills. Netspend helps me pay my bills even if I don’t have the money. All I have to do is pay them back with my next paycheck. Absolutely the best bank I’ve ever banked with.,5
Gratitude!!I just simply enjoy the extra security…,Absolutely great. Would recommend to anyone,5
It costs why to much to make a…,It was a great experience. It was quick and easy to solve my problem. My helper was kind and nice and very good. At was he's helped me with. Thanks for your services. My God bless you all and your families ❤️😘❤️,5
I never got a 20 Bonus,I am totally satisfied with my Netspend account.,1
I have to say I actually enjoy this…,I think you charging extra everytime the card is used is really ridiculous. I was under the impression that you would only charge to get cash. But it's literally EVERYTHING! I tell everyone not to get a netspend card. I plan on changing from you guys in the near future.,3
NetSpend is the best,I have had no problems with my net spend I enjoy it,5
Great acount,Good  service,5
I love this bank account,I am very happy with NetSpend. Service is wonderful. Thank you.,5
Gee thanks for the 20$  u are awesome…,"Fairly competent in all things..very pleased, keep up good work.",5
I love netspend they are the best,"The Staff was very helpful very professional and very informative I was treated with respect and explained everything  ,thank you sincerely KEDIK  .",5
NETSPEND is the BEST!!,I've been with NetSpend since 2013 I wouldn't want another card company.,5
Thank y'all for everything i love it so…,I only have positive feedback regarding Netspend. My alerts are on point. My balance is always correct. The reload location I prefer has a warm and welcoming staff. Keep up the good fight to become a top banking preference.,5
Thank you so much very appreciative for…,Stole my money. You suck out loud.,5
Very convenient,"I have used your pre paid debit card for many years. Without any complaint. Now, suddenly it seems as if I am receiving a new card in the mail every month. It's so unnecessary. Why do you do this?",5
I enjoy the benefits,I use my NetSpend all the time. It is very reliable and Hassel free.,4
Great card,Can link to cashapp and ne used when some apps and online accounts don't accept prepaid card which came in handy when my bank card had to be reorders,4
It is a very convenient bank account,Everything seems fine with the new card. I travel a lot and have had no issues at all.,5
Excellent service,It's been great,4
Thank you,NetSpend is a resourceful reliable app in banking card. They're smart way to banking. I enjoy their banking service it's very convenient. I would recommend it to just about anyone. Go NetSpend!,5
I love NetSpend only that will have my…,Very dissatisfied I'm just going to have to deal with it cuz every time I use NetSpend I always have difficulties with them the only reason why I came back to you guy is I get my money a lot earlier that's the only reason there was other places where I could get them money I would be there but since they're in there's not I'm just going to have to deal with it,5
Great job,Customer service could be a little more helpful,5
I've had NetSpend for years no…,Had an issue with my card... And had too deactivate my card... And had a bill due 2 days later NetSpend FED EX ME A NEW CARD IN 24 HR COST THEM 20.00 BUCKS... I FOR ONE GREATLY APPRECIATE THE CUSTOMER SERVICE...,5
I absolutely love netspend,"I have yet to see any outcome of my issue, but the customer care lady was very helpful and professional.",5
Great online banking very positive an…,I love net spend you are always checking on me like you truly want your customer to have a good expirence. I totally am satisfied. Thank you. Sincerely Lisa Werner,5
very good love using meta bank,Would have given them more than three stars but they charged me a dollar fifty for every single move the card makes I work hard for every dollar fifty I have to just be taken,5
I absolutely love this card and…,Awesome job!!,5
They are alert and do things I need.,"There are too many banks, credit cards and loan companies that don't accept NetSpend. I have tried so many times to get a loan and get approved but won't send to NetSpend. Also NetSpend won't send to other bank accounts. This all is really frustrating.",5
It's great,Terrible worse. Are ever,4
Definitely the best,Netspend always helps me right away with any problems or questions I ever had. I've been with netspend for 6 years now and I've never had a problem with customer service always friendly courteous staff. This is the reason for my 5 🌟 rating.,5
Best card ever,"I've been with NetSpend since 2019 and we have been through some things together and I am very happy to be able to say, I AM A VERY SATISFIED CUSTOMER AND I WANT TO SAY THANK YOU NETSPEND FOR YOUR EXCELLENT SERVICE.RESPECTFULLY,KEITH STEWART MYERS",5
I  like having net spend it’s…great,No comment chime is better with the overdraft or as they call it spot me. No fees  just pay back what u used. As soon as dd hits.,5
Great bonuses!,Everything is fine only thing couldn't add money at a California check cashing place,4
Great service,"Hello I want to know why is there a available balance on my account and I'm not able to use it and why do you charge a fee for a purchase and when I take money out of the atm, please make it me sense??",5
NetSpend is a great service,Well so far the customer service takes like a hr to get a hold of that's the only bad thing about it,4
Best card I have in my wallet!!!,I'm going to keep it short and sweet... Awesome!!,5
This is a really good bank no problems…,I like net spend there the only bank for me,5
Convenient to pay my bills every month.,It's great to use thanks i haven't had any problems,5
I've used several prepaid cards and…,It is so fast and easy I will see how fast I will get my paper check with one of my jobs,5
I enjoy using Netspend All-Access.,It’s great. Never had any problems with it,5
Great app,Charge me extra one every purchase is absolutely  ridiculous,4
Great trusting bank,I like the card because I get my money when can get it,4
Very simple and straightforward,My husband has had a NetSpend card for many many years and recently had to get a new one due to the expiration date.and his pay check is direct deposited onto his card weekly and it's been smooth sailing.,5
They are good to me,I like it it helps me out a lot thank you I keep on used this card and tell everyone about Netspend,5
Very convenient for me and my family…,Thank you for the service. I really wish for giveaways in the future to keep up with social media awareness.,5
Love my Netspend account very easy to…,I enjoy having a Netspend card and more people I will let them know about Net Spend how much  helps a lot I appreciate you guys God bless,5
I love it love love love love love love…,Comes in very handy and easy to use and maintain,5
Thanks I can always use it,U sucked I was overcharged and charged for stuff I wasn't able to purchase,5
I really love my netspend card it…,You're on top of it IMMEDIATELY when I use the card.,3
Very grateful and thankful for NetSpend.,Awesome job. No complaints.,5
This is one good bank for any one,I have tried to download this in my phone so I can check my balance and everything and it will not program in my phone and I do not understand,5
Since I have had my account I have had…,VERY EASY ESPECIALLY WITH DIRECT DEPOSIT.,5
I've used Netspend for years!,Great card funds were added immediately,5
I Really enjoy this card the fees can…,Great it doesn't cost much to load. Amazon takes NetSpend with no problem. Best yet.,5
Amazing banking service,Don't understand why I keep getting charged for using my card ?! unacceptable on my part I'm thinking about taking my direct deposit out I'm not satisfied with taking money out of my account every time I use my card. that's my feedback,5
The greatest card I've ever had in the…,"The only issue I have is with the cookies. If I want cookies,I'll buy them @ ALDI orWalgreens.",5
Great company,"I just don't understand why you are required to pay for withdrawals, and a fee too load the card.",5
Fees are a bit high,I ordered a all access card now they said  I need another one I thought this was the card I have now,5
Amazing!,"NetSpend has been Great! Never and issue with any auto deposits, and love the alerts features!",3
Super amazing,So far a great experience! Highly recommend......,5
I have never had any issues with…,"I like netspend,  I think they do a nice job , keep up the good work.",5
Since I got with NetSpend,I really don’t like it because every time you use this card you have to pay a fee of 1.95 dollars every times you use it .,5
Love Netspend I will never use another…,the car charges you for everything every time you use it sometimes it charges double fees I don't like that,5
Great!,"I really like the Netspend All Access card because of the $5.00 a Month fee. Before I had to either pay a $9.95 Monthly fee  or a fee every time I used it.I have never had any problems using the card, so I would recommend it.I don't do Direct Deposit, I just add money to the card for a $2.00 fee at a place near me.",5
This has been the easiest app to use…,NetSpend help me when I needed money for bills the overdraft funds come in handy,5
This is the worst thing you could’ve…,Good company to do business  with.netspend for a few years now  their customer  services is great.will ubove and beyond to help you when needed  I give them a 10 out 10.,5
Simply wonderful,Very happy with your card and with how easy it is to use,1
Good card to use,I now can track my spending. I was wondering where some of my money was going. now I know.,5
They are really good with fraudulent…,On point np np repeats none accurate sufficient  professional patient understand clearly effectively mimiunal time under 5 min of wait time answer ally questions thru and respectful I give the agent 50 stars 🤩,5
Fantastic,"Quick, easy, simple. Just what I wanted.",5
Great customer service,NetSpend has followed through with all of their promises for prompt and efficient services.  Including the 2 days early direct deposit!,1
Good,Very good card  you can add money anytime,5
The charge for every purchase is…,They tell me I should update my card but the thing is I just got this new card and I'm not for sure if that will change how I have to let everybody know that I have a new card or not cuz I really don't like all these fees but right now I don't know what to do,5
I am completely dissatisfied with the…,Way to many Fee's,1
Professionalism at it's best...,I haven’t used it very much but so far so good and then a lot much going in just fine just filling up a savings right now,2
To many fees,Been with Netspend for over 19 years! Great company!!!!,5
I reported 2 fraudulent transactions…,"Netspend handled everything that needed to be done in regards to receiving my taxes. They were easy to work with, prompt and precise with their communications, and I never really had to do anything. I honestly forgot about it until the money was received, so that should tell you that it’s a very easy service to deal with. Their fees are very reasonable as well, only taking a VERY small percentage of the deposit. I had no issues at all.",1
Good,Netspend is amazing they make everything easy and legible.  I highly recommend,1
The Beast Card,"I love my Netspend account, the only problem I have is when I’m trying to withdraw money I’m charged 3-4 dollars, other than that, it’s a1.",5
Great service overall,They have always been super helpful.  I've been using Netspend for about 9 years now.,5
I just don't understand why when I buy…,Customer service sucks I stayed waiting on hold for over 4 hours today just because there was a block put on my phone that I didn't do,5
Love it!! Makes spending and saving so much easier,Great service,3
You guys have an exquisite customer…,This card is ridiculous and outrageous on fees. I'm completely unimpressed.,5
Love it,I enjoy NetSpend account it is easy to manage and great service.,5
I love everything about Netspend except…,"I like using Netspend to make purchases for my home,clothing,food and other things.",5
I signed up for all access for 5…,I love this card it's easy to use,4
I love netspend,Great so far happy to have the NetSpend card,1
Awasome!,"Pleased with your service, but I'm suggesting that you don't put actual accounts and routing numbers on advertisement netspend ya'll send frequently.",5
Great,I like netspend and help me  but I really try access  and won't allow me forget pw  few times I tired  and I call netspend  for balance  that it,5
Everything is good jus don't agree with…,Ive always used net spend cards and i love them,5
I have not had an account with them…,NetSpend is really great except for direct deposit perks for independent contractors like overdraft protection.,4
Two because the $1.95 charges…,They take out $2 dollars for every transaction. So the cards are worthless in regards to managing your day to day funds through electronic transactions.,5
The fees are too high each withdrawal some ATM charge 3.00,It’s ok……Netspend great,2
Netspend,Great customer service and very easy to navigate,2
Great love you guys,"NetSpend change name to BeSpend -""best spend""amazing service",5
2 accounts into 1,I am very new to NetSpend but so far it looks really really good I don't believe I'll have any problems with your bank you know understanding it or anything like that it just looks like a good well-rounded intelligent banking system,5
I love using netspend yall are awesome…,"I'll be canceling my card, how you guys going to charge 1.50 for every transactions.  I dont think so...",4
Then gentleman helped me tremendly with…,Very good job could be better but I like it thanks.,5
Love the netspend.com app the card…,I don't like that I get charged extra for all my purchases I make.,5
i would have like 5$ left and the the 2…,I've used NetSpend for years to pay our bills to shop in store online NetSpend has always been here for my Family and me .I will recommend NetSpend to everyone. Thank you NetSpend Carrie Smith from Bakersfield California,5
I have never had any issues,Netspend is easy to use and has many reload locations. The big downfall is all the fees. Take those away and it would be a great service.,1
Customer Service,My time with Netspend has been great. Friendly customer service  and I Love getting paid two days early.,5
Y'all policy is trash like how y'all…,I'm canceling my account!!!!!U suck!,5
No thank you at this time am sorry just…,Very good. And also secure.,1
I give NetSpend a 2,Got my paycheck 2days early!  Get notifications for every transaction. Win win for me!,5
Just absolutely disappointed I have…,Direct deposit is convenient fees no so much,2
I love how I can get paid 2-3days earlier than my other employees that I work for,"I breeze through it at a relatively moderate speed and tend to let my forgetful side get the best of me. Thanks for you time, and I appreciate your business, have a lovely day!XXJ.W.XX",1
Nice great friendly service,Very difficult for me to get on the app. It just spins,5
I like the card unfortunately is not as…,Very good and reliable and accurate very nice card,5
I am always satisfied and confident…,handle my issues in a fast manner and was very polite,3
Love the new card,I’ve had Netspend for a few years now I love it because I always get my deposit a day earlier than what I everybody else does I have had some issues with people getting a hold of my card number and taking money off my car so I will say that as far as you guys looking into things like that I am not satisfied because This is the second time in two months that I’ve had to get a new card. So security for your money isn’t the best with Netspend however getting your money faster is but that’s really the only perk that I have with my card,5
I've had a great experience I get my…,"Thanks for the fast help by phone, nice to speak to a human, and not get the loop around.",5
Love that my money is here on…,They had me switch my card but never told me the account number would change now I don’t have my funds and don’t know where they are,5
It's a great company no complaints 💪🏾,Love it's cool,5
I love this new card because I can see…,Netspend has been good for  me no problems,5
Netspend advertises a one-time…,Great company. I really like NetSpend.,5
Never had one single problem with…,An agent canceled out my card without permission,1
The only negative thing is customer…,I really like ur services the overdraft really help me in time of need,5
My checks are always on time I just…,I never give any business a 5-star as there is always room for improvement.,5
Best card,They claim Allpoint atms are free yet I've been charged over 6 dollars everytime,5
I really appreciate dealing with…,Becareful everytime you use the card you get charged a fee for using your own money.,5
Well I went to the gas station 8 days…,My Account is exactly as you said it would be!!!,5
I love Netspend checks always on time,"I received a push notification with my card declined email in it, but it was an old email and I had since transferred money into the card. I called NetSpend on impulse because that's generally how I solve problems.I think you all for your time and I hope you all have a great day.",2
$1.50 each time fee too much,Is the best card ever that helps me add money online,5
Great place 👌 👍 👏,I don't really care for NetSpend I'm being charged to much on purchases,3
this is the only debit card i have that…,Ive used net spend for years i would recommend to anyone they are great,5
Netspend is good  for me,I will never use this card a day in my life the worst ever.,1
My experiance with netspend has been increadable. Thank you.nd has been…,I love my Netspend account. Excellent service 👏 👍,5
It's consistently a good app,Way too many fees. Debit card transactions declined repeatedly even though I have the money for the purchase and fees. Bank transfers declined repeatedly even though I have the money to transfer and the fees. No customer support whatsoever and it's been well over 48 hours.,5
Good I love it let me know what I spend…,I love how I can put money on my card and pay as I go,5
I am trying to dispute a fraudulent use…,"I had a charge for an overdraft I didn’t make.  I called customer service and told the lady what happened.  She couldn’t understand what I was explaining to her and made her own conclusion that my card was stolen.  I repeatedly stated my card was not stolen and needed the error resolved.  The charge was corrected, but my card was canceled and I had to order a new one and pay for express delivery ($25.00) so I could have a way to pay for things.  The customer service is terrible.",5
For once wasn't on hold forever,Love it  just need to get text with I put money on credit and text on Blanca to thanks for every thing you dow love it,1
I have had a few unfortunate mishaps…,I like Netspend. I can pay a bill on line without using my Bank card so that way nobody gets my information plus Netspend alearts my phone when the card has been used. I highly recommend it,5
Since choosing Netspend managing my…,I love it really nice,1
Excellent,I love Netspend you get your money 2 days early before your paid days,5
To expensive!!!,Great card good features for the card i like how you can use the netspend app to look at your spending,5
net spend has been easy to use and safe…,Charging a 2.00 fee each purchase a total rip-off,2
Would have given 5 stars but every week…,"Great Great Service, I must say",5
Debit card honored,I appreciate you guys canceling my card without letting me know is that good customer service now I had to wait for a new card and my bills are behind because of that now I have to wait for a new card because you guys don't let people know when you cancel their cards that's not good customer service and when I talk to the people they act like I didn't know what I was talking about so you need to train your people how to answer people's questions !Thanks,4
I made a claim an I never received my…,The best and they treat u with care and kinds and there all ways there to help you out,5
I am very happy with Netspend I can…,It works for what i need it for so thank you,1
Not happy with with this delay for my…,This card is great my deposit is done the day before I get text messages every time I use it so it gives me how much my balance is finding a reload place is excellent definitely a 5 out of 5,5
Great card for finiacial reasons,I am completely satisfied with my experience and with the service that I am receiving,2
You guys is a thief,So far I have had no negative issues with Netspend. I have only used it so far to load and transfer money to see if it works properly and it has. It loaded instantly each time as well as the transfer. I will use it more and more to see if the consistancy is positive and if so I will use it full time.,5
Great service thank you,Someone had gottn my information tried using my account,1
Its ok still new to netspend,Good handy card to have but I don't like the fees I think they could be less..,5
Everything was great,I love that I get text messages and updates on account regularly,3
They handled my issues with prompt…,Very good helpful,5
Easy sign up easy transfer something…,Everytime I try to use the card it declined. This makes me look bad like I don't have any funds. Thank you.,5
I don't really like it cause y'all…,The card is very user-friendly and easy to understand even for a novice but two days after turning it on they decide to go ahead and take the monthly fee as soon as I put the money on the account so I don't know how well it spends anything,4
Good debt  card,Thank you for your service.,2
I really do like Netspend,I enjoy the early direct deposit and how easy it is to use everyday at stores and online,5
Good,"Haven't  really had any issues compared to alot of other prepaid cards I've tried,so far so good,I've got no complaints as of yet but time will tell.",5
I love it AAAA+,Good love have it for shop,5
Activating a card,"I have a question. I am a new Netspend Customer.:                                                  I am awaiting Direct Deposit from IRS. When that transaction is effective, Do I need to call you to TRANSFER the funds from my Deposit (or Balance) Account onto my Debit Card? Or will the bank automatically load my card?Please respond. Thank You.",5
Works great,I love overdraft helps out so so much thanks netspend,3
Great sevice and support !,Good and fast service I,5
Good alternative,CUSTOMER SERVICE IS HORRIBLE HOLD TIME IS UNACCEPTABLE!!!! HOW CAN YOU JUSTIFY GIVING SOMEONE A JOB WHERE THEY'RE PRIMARY JOB IS TO TALK ON PHONE WHEN THEY CAN HARDLY SPEAK ENGLISH!?!?!?! UNACCEPTABLE AND UNPROFESSIONAL.,5
Twice in less then a month someone has…,Great service with fixing the issue,4
It's been a long time with y'all and I…,NetSpend is a good debit card I enjoy banking with them I like getting my check early up to 3 days early,1
Excellent card to have,I'm trying to figure out where $170 went to when my income taxes were deposited to my card Turbo tax said one amount and I got a different amount it was like i said about $170 short i would like to know where it went and would like for NetSpend to make this right thank you,5
My honest opinion,So far all is good! Starting in August let's see how you do with my monthly SSI payments,5
Always had good experiences with NetSpend.,Easy to open and good communication.  We opened this account for a targeted purpose but may use it for a daily account.,5
WHAT I EXPECTED,Don’t like the atm fees and definitely don’t like that I can’t take out all my paycheck at once to the daily limits! It’s my paycheck and I’d prefer taking my money all at once to save on those ridiculous atm charges!,5
Great,They are great they offered me overdraft protection. When I told them how much my check was and may have up to 2000 in my account in a month now if they only hold their end up I will hold mine.,3
On point and very helpful.,Over all happy,5
It's ok it works you very quick,This card charges fees on top of being charged for ATM fees and store fees,5
Great experience no problems,You suck you promised me postdebit credit I vd been with you over 11/2 years and I don't like it no rewards no post debit credit nothing every month I have an issue with my card and I'm. Making this the last month you people are no good I want a post debit ok I n we'd one you'll get get it back on my next deposit I can't even get the 10 dollars you promised me every month or the rewards u promised me signing up so unless you help me screw you your a national scam card as far as I'm concernedgojd day,5
"Good perks, lacking features","""...with NetSpend, I got this..."". I had a problem with activation, I was done activating my card and then suddenly after that an email came saying, you have to activate your card.  I'm confused.  Anyway, everything about NetSpend is a 5-star.  Yup, it's a 5-star.",5
The price is right!,Good Business. Great Results.,3
I was duped into making a purchase…,"Don't like 2.00 charge every time I use card... There's always an issue when I want to add money to my card, @ reload center!",5
So far so good but like any bank ...if…,once again you guys did the thing all is good,5
Thank you,I like Netspend because they have low rates and you don't have to worry about all the high interest rates for using their cards,4
I like the way Control my money,"It's convenient, easy to use and is accepted in most venues.",5
This is a great card,"Everything about this bank sucks.The AppThe Bank itself Customer ServiceMind you they claim everything is free yet they randomly charge you to open the account, days after it's already been open",5
I enjoy using NetSpend I love the…,I had a netspend account for years with my bank setup and was sending $300 to $500 into my account with no problem. Then you made me upgrade to the new advanced Netspend and never could setup my bank account ever. Call support sent emails nobody knew how to fix  my problem so closed my account and open a new account and got the same message my account is not enabled to receive electronic transactions. Got the same message from both of my banks. Had to go thru PayPay to put money from my bank into PayPal wait four days transfer it into my Netspend wait another four days then finally get my funds into my account but a pain in the you know what. Don’t expect you to help me but I thank you for returning my feedback message. I know this is a feedback but can’t give it a five star because of the inability to setup my two bank accounts to send money into my Netspend account. I had to go the PayPal route to get funds into my account. Which works but takes longer. If I could go Bank to Bank it is faster. But when I try to set up my banks I get an error that my Netspend bank account is not setup to receive electronic transactions. Very hard to deal with this much longer.,5
U guys suck,They would not give me a over draft fee back when they automatically signed me up after they sent me a new card.,5
Wonderful,I would like to know why do you have to pay 5.00 every month for the card,1
Thank you for the experience,Y'all got to many charges,5
Best debit card ever,I was supposed to receive my SSI on the 1st but I didn't and I thought I would receive it 2 days in advance so hopefully for the month of July I will,5
I like your card very much,This is where all my direct deposits go this is a great place nothing wrong with NetSpend thank you NetSpend you're a lifesaver,5
5 star,U are awesome and helped me in my emergency! Thank u so much! God Bless you!!,5
Best prepaid debit card ever,They take to much of your money when using  the card,5
Great card to use,"Thank you, great services",5
Netspend survey,I found out about NetSpend through a friend and I Love it I get My paycheck a day early.,5
Your customer service agents are the…,There customers service line undertakes my problems with a positive solution to every discouraging dalima I happen to be struggling with.,5
Great Great Great 👍Great,It cost me 1.95$ every time I use my card.  I bought something at goodwill thrift store for3$ and net spend ran it up to 5$ ? What’s the advantage in that gGouge.,1
